date,trade_count,turnover,commission,trading_pnl,holding_pnl,total_pnl,net_pnl,balance,return,highlevel,drawdown,ddpercent
2025-05-06,0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0
2025-05-07,0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0
2025-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0
2025-05-09,0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0
2025-05-12,0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0
2025-05-13,4,102915.0,102.91499999999999,-315.99999999999113,0.0,-315.99999999999113,-418.9149999999911,99581.085,-0.004189149999999936,100000.0,-418.9149999999936,-0.4189149999999975
2025-05-14,0,0.0,0.0,0.0,-380.00000000000614,-380.00000000000614,-380.00000000000614,99201.085,-0.0038159857366486818,100000.0,-798.9149999999936,-0.7989149999999889
2025-05-15,0,0.0,0.0,0.0,-2099.9999999999914,-2099.9999999999914,-2099.9999999999914,97101.085,-0.021169123301423568,100000.0,-2898.9149999999936,-2.898914999999991
2025-05-16,1,21875.0,43.75,-204.9999999999983,420.9999999999901,215.99999999999181,172.24999999999181,97273.335,0.0017739245653125295,100000.0,-2726.6649999999936,-2.726664999999995
2025-05-19,1,25194.0,50.388,-150.0,-1186.9999999999964,-1336.9999999999964,-1387.3879999999963,95885.94700000001,-0.014262778180680159,100000.0,-4114.052999999985,-4.114052999999984
2025-05-20,4,94717.0,147.168,93.9999999999996,555.9999999999974,649.999999999997,502.831999999997,96388.77900000001,0.005244063553963698,100000.0,-3611.2209999999905,-3.6112209999999867
2025-05-21,0,0.0,0.0,0.0,-59.0,-59.0,-59.0,96329.77900000001,-0.0006121044442320407,100000.0,-3670.2209999999905,-3.6702209999999957
2025-05-22,0,0.0,0.0,0.0,-791.0000000000027,-791.0000000000027,-791.0000000000027,95538.77900000001,-0.008211375632866343,100000.0,-4461.22099999999,-4.461220999999993
2025-05-23,0,0.0,0.0,0.0,-587.9999999999984,-587.9999999999984,-587.9999999999984,94950.77900000001,-0.006154568921170742,100000.0,-5049.22099999999,-5.049220999999992
2025-05-26,0,0.0,0.0,0.0,645.0,645.0,645.0,95595.77900000001,0.006792993241266614,100000.0,-4404.22099999999,-4.4042209999999855
2025-05-27,4,92374.0,133.89,-219.00000000000261,-523.9999999999974,-743.0,-876.8899999999999,94718.88900000001,-0.009172894547990444,100000.0,-5281.11099999999,-5.281110999999994
2025-05-28,0,0.0,0.0,0.0,-246.00000000000205,-246.00000000000205,-246.00000000000205,94472.889,-0.0025971588412530317,100000.0,-5527.111000000004,-5.527111000000007
2025-05-29,0,0.0,0.0,0.0,1258.0000000000005,1258.0000000000005,1258.0000000000005,95730.889,0.013315989521607624,100000.0,-4269.111000000004,-4.269111000000003
2025-05-30,0,0.0,0.0,0.0,-1099.9999999999982,-1099.9999999999982,-1099.9999999999982,94630.88900000001,-0.01149054408133602,100000.0,-5369.11099999999,-5.369110999999993
2025-06-03,0,0.0,0.0,0.0,-514.0000000000008,-514.0000000000008,-514.0000000000008,94116.88900000001,-0.005431630257642406,100000.0,-5883.11099999999,-5.883110999999985
2025-06-04,2,49746.0,99.492,-478.00000000000136,626.000000000001,147.9999999999997,48.50799999999968,94165.397,0.0005154016512380373,100000.0,-5834.603000000003,-5.834603000000005
2025-06-05,0,0.0,0.0,0.0,0.0,0.0,0.0,94165.397,0.0,100000.0,-5834.603000000003,-5.834603000000005
2025-06-06,0,0.0,0.0,0.0,0.0,0.0,0.0,94165.397,0.0,100000.0,-5834.603000000003,-5.834603000000005
2025-06-09,0,0.0,0.0,0.0,0.0,0.0,0.0,94165.397,0.0,100000.0,-5834.603000000003,-5.834603000000005
2025-06-10,2,72404.0,72.404,791.9999999999959,0.0,791.9999999999959,719.5959999999959,94884.993,0.00764183046984876,100000.0,-5115.006999999998,-5.115006999999993
2025-06-11,0,0.0,0.0,0.0,-743.9999999999998,-743.9999999999998,-743.9999999999998,94140.993,-0.007841071348342724,100000.0,-5859.006999999998,-5.859006999999994
2025-06-12,1,33100.0,66.2,-650.0,502.00000000000387,-147.99999999999613,-214.19999999999612,93926.793,-0.0022753106077816397,100000.0,-6073.206999999995,-6.073206999999991
2025-06-13,0,0.0,0.0,0.0,-448.0000000000018,-448.0000000000018,-448.0000000000018,93478.793,-0.0047696720572584644,100000.0,-6521.206999999995,-6.521206999999995
2025-06-16,0,0.0,0.0,0.0,-536.0000000000014,-536.0000000000014,-536.0000000000014,92942.793,-0.005733920847694299,100000.0,-7057.206999999995,-7.057206999999998
2025-06-17,4,89731.0,127.94300000000001,-371.99999999999704,87.99999999999955,-283.9999999999975,-411.9429999999975,92530.85,-0.00443222101147745,100000.0,-7469.149999999994,-7.469149999999991
2025-06-18,0,0.0,0.0,0.0,1582.9999999999984,1582.9999999999984,1582.9999999999984,94113.85,0.017107807828416144,100000.0,-5886.149999999994,-5.88614999999999
2025-06-19,0,0.0,0.0,0.0,-37.000000000000455,-37.000000000000455,-37.000000000000455,94076.85,-0.00039314086077660195,100000.0,-5923.149999999994,-5.92315
2025-06-20,0,0.0,0.0,0.0,126.00000000000193,126.00000000000193,126.00000000000193,94202.85,0.0013393305579427882,100000.0,-5797.149999999994,-5.797149999999995
2025-06-23,1,21958.0,43.916000000000004,502.000000000001,-1145.0000000000018,-643.0000000000007,-686.9160000000006,93515.93400000001,-0.0072918812965849485,100000.0,-6484.065999999992,-6.484065999999988
2025-06-24,3,89322.0,119.72,-1311.9999999999948,1130.0000000000011,-181.99999999999363,-301.7199999999936,93214.214,-0.0032264020375394114,100000.0,-6785.785999999993,-6.785785999999994
2025-06-25,0,0.0,0.0,0.0,1121.9999999999914,1121.9999999999914,1121.9999999999914,94336.21399999999,0.01203679086968416,100000.0,-5663.786000000007,-5.6637860000000035
2025-06-26,0,0.0,0.0,0.0,-277.99999999999727,-277.99999999999727,-277.99999999999727,94058.214,-0.00294690647644589,100000.0,-5941.785999999993,-5.941785999999993
2025-06-27,0,0.0,0.0,0.0,-24.00000000000091,-24.00000000000091,-24.00000000000091,94034.214,-0.0002551611281923767,100000.0,-5965.785999999993,-5.965785999999995
2025-06-30,0,0.0,0.0,0.0,-253.99999999999636,-253.99999999999636,-253.99999999999636,93780.214,-0.0027011445004474647,100000.0,-6219.785999999993,-6.219785999999994
2025-07-01,2,75906.0,135.012,-452.00000000000387,1177.9999999999973,725.9999999999934,590.9879999999935,94371.20199999999,0.0063018410258690915,100000.0,-5628.79800000001,-5.628798000000012
2025-07-02,0,0.0,0.0,0.0,-640.0000000000006,-640.0000000000006,-640.0000000000006,93731.20199999999,-0.006781729875603365,100000.0,-6268.79800000001,-6.268798000000009
2025-07-03,1,17164.0,34.328,-600.0,759.9999999999994,159.99999999999943,125.67199999999943,93856.874,0.0013407701738424942,100000.0,-6143.126000000004,-6.143125999999999
2025-07-04,0,0.0,0.0,0.0,0.0,0.0,0.0,93856.874,0.0,100000.0,-6143.126000000004,-6.143125999999999
2025-07-07,0,0.0,0.0,0.0,0.0,0.0,0.0,93856.874,0.0,100000.0,-6143.126000000004,-6.143125999999999
2025-07-08,3,73896.0,73.896,6641.9999999999945,0.0,6641.9999999999945,6568.103999999995,100424.97799999999,0.0699799995469697,100424.97799999999,0.0,0.0
2025-07-09,0,0.0,0.0,0.0,663.0000000000052,663.0000000000052,663.0000000000052,101087.978,0.006601943193853771,101087.978,0.0,0.0
2025-07-10,0,0.0,0.0,0.0,838.0000000000023,838.0000000000023,838.0000000000023,101925.978,0.008289808705047003,101925.978,0.0,0.0
2025-07-11,1,26858.0,53.716,625.9999999999991,-1522.0000000000027,-896.0000000000036,-949.7160000000036,100976.26199999999,-0.009317703088412012,101925.978,-949.7160000000149,-0.9317703088412066
2025-07-14,1,25242.0,50.484,-182.99999999999983,1037.9999999999995,854.9999999999998,804.5159999999997,101780.77799999999,0.007967377520867264,101925.978,-145.20000000001164,-0.1424563225677522
