date,trade_count,turnover,commission,trading_pnl,holding_pnl,total_pnl,net_pnl,balance,return,highlevel,drawdown,ddpercent
2024-05-06,0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0
2024-05-07,5,93072.0,93.072,-582.0000000000026,0.0,-582.0000000000026,-675.0720000000026,99324.928,-0.006750720000000001,100000.0,-675.0720000000001,-0.6750719999999988
2024-05-08,0,0.0,0.0,0.0,-150.0000000000001,-150.0000000000001,-150.0000000000001,99174.928,-0.0015101949029351423,100000.0,-825.0720000000001,-0.8250720000000045
2024-05-09,0,0.0,0.0,0.0,2715.0000000000045,2715.0000000000045,2715.0000000000045,101889.928,0.027375870643435204,101889.928,0.0,0.0
2024-05-10,0,0.0,0.0,0.0,1269.999999999999,1269.999999999999,1269.999999999999,103159.928,0.012464431224252117,103159.928,0.0,0.0
2024-05-13,1,17002.0,34.004,377.000000000001,621.9999999999975,998.9999999999985,964.9959999999985,104124.924,0.009354368684708651,104124.924,0.0,0.0
2024-05-14,4,72648.0,128.638,239.00000000000068,-933.0000000000005,-693.9999999999998,-822.6379999999996,103302.286,-0.00790049076050232,104124.924,-822.6380000000063,-0.7900490760502366
2024-05-15,1,23608.0,47.216,-283.9999999999975,1000.9999999999991,717.0000000000016,669.7840000000016,103972.07,0.006483728733747618,104124.924,-152.85399999999208,-0.14679866657092422
2024-05-16,0,0.0,0.0,0.0,760.9999999999985,760.9999999999985,760.9999999999985,104733.07,0.007319273339465108,104733.07,0.0,0.0
2024-05-17,0,0.0,0.0,0.0,917.0000000000016,917.0000000000016,917.0000000000016,105650.07,0.00875559171520514,105650.07,0.0,0.0
2024-05-20,0,0.0,0.0,0.0,509.99999999999943,509.99999999999943,509.99999999999943,106160.07,0.0048272566217892705,106160.07,0.0,0.0
2024-05-21,5,101572.0,121.126,1567.0000000000014,-893.0000000000007,674.0000000000008,552.8740000000007,106712.944,0.005207927990250912,106712.944,0.0,0.0
