datetime,vt_symbol,direction,price,volume,reason,entry_price,pnl_pct,hold_days
2025-02-14 00:00:00,300442.SZSE,Short,56.06,18900.0,stop_loss(-5.8%),59.52,-5.81,6
2025-02-14 00:00:00,688256.SSE,Short,636.72,2000.0,"trailing_tp(peak_dd=-4.5%,trail=2.0%)",573.14,11.09,7
2025-02-18 00:00:00,000977.SZSE,Long,65.85,14300.0,signal_buy,65.85,0.0,0
2025-02-18 00:00:00,300251.SZSE,Long,27.81,41700.0,signal_buy,27.81,0.0,0
2025-02-18 00:00:00,300442.SZSE,Long,58.74,14800.0,signal_buy,58.74,0.0,0
2025-02-18 00:00:00,300476.SZSE,Long,55.39,16400.0,signal_buy,55.39,0.0,0
2025-02-18 00:00:00,600570.SSE,Long,34.29,34000.0,signal_buy,34.29,0.0,0
2025-02-18 00:00:00,600588.SSE,Long,17.02,70600.0,signal_buy,17.02,0.0,0
2025-02-18 00:00:00,600845.SSE,Long,33.95,29400.0,signal_buy,33.95,0.0,0
2025-02-18 00:00:00,603296.SSE,Long,88.63,10900.0,signal_buy,88.63,0.0,0
2025-02-18 00:00:00,603893.SSE,Long,168.04,5500.0,signal_buy,168.04,0.0,0
2025-02-18 00:00:00,688111.SSE,Long,370.75,2500.0,signal_buy,370.75,0.0,0
2025-02-19 00:00:00,300442.SZSE,Short,54.81,14800.0,stop_loss(-6.7%),58.74,-6.69,1
2025-02-25 00:00:00,600588.SSE,Short,16.75,70600.0,"trailing_tp(peak_dd=-5.4%,trail=2.0%)",17.02,-1.59,5
2025-02-25 00:00:00,603893.SSE,Short,170.49,5500.0,"trailing_tp(peak_dd=-6.1%,trail=2.0%)",168.04,1.46,5
2025-02-26 00:00:00,300251.SZSE,Short,24.69,41700.0,stop_loss(-12.9%),27.81,-11.22,6
2025-02-26 00:00:00,600845.SSE,Short,35.02,29400.0,"trailing_tp(peak_dd=-4.3%,trail=2.0%)",33.95,3.15,6
2025-02-26 00:00:00,603296.SSE,Short,94.56,10900.0,"trailing_tp(peak_dd=-5.1%,trail=2.0%)",88.63,6.69,6
2025-02-28 00:00:00,600570.SSE,Short,32.25,34000.0,stop_loss(-5.9%),34.29,-5.95,8
2025-02-28 00:00:00,688111.SSE,Short,353.25,2500.0,stop_loss(-5.2%),370.75,-4.72,8
2025-03-03 00:00:00,000977.SZSE,Short,59.19,14300.0,stop_loss(-10.3%),65.85,-10.11,9
2025-03-03 00:00:00,300476.SZSE,Short,51.46,16400.0,stop_loss(-8.8%),55.39,-7.1,9
2025-03-04 00:00:00,002463.SZSE,Long,30.88,29000.0,signal_buy,30.88,0.0,0
2025-03-04 00:00:00,002916.SZSE,Long,91.02,11200.0,signal_buy,91.02,0.0,0
2025-03-04 00:00:00,300251.SZSE,Long,23.74,39700.0,signal_buy,23.74,0.0,0
2025-03-04 00:00:00,300394.SZSE,Long,58.31,15700.0,signal_buy,58.31,0.0,0
2025-03-04 00:00:00,601100.SSE,Long,78.66,12800.0,signal_buy,78.66,0.0,0
2025-03-04 00:00:00,601689.SSE,Long,61.32,15100.0,signal_buy,61.32,0.0,0
2025-03-04 00:00:00,603296.SSE,Long,80.47,11800.0,signal_buy,80.47,0.0,0
2025-03-04 00:00:00,603893.SSE,Long,159.59,6200.0,signal_buy,159.59,0.0,0
2025-03-04 00:00:00,688256.SSE,Long,690.0,1600.0,signal_buy,690.0,0.0,0
2025-03-04 00:00:00,688506.SSE,Long,215.43,4700.0,signal_buy,215.43,0.0,0
2025-03-10 00:00:00,002463.SZSE,Short,32.93,29000.0,"trailing_tp(peak_dd=-3.5%,trail=2.0%)",30.88,6.64,4
2025-03-10 00:00:00,300394.SZSE,Short,62.97,15700.0,"trailing_tp(peak_dd=-3.0%,trail=2.0%)",58.31,7.99,4
2025-03-10 00:00:00,688256.SSE,Short,750.0,1600.0,"trailing_tp(peak_dd=-3.2%,trail=2.0%)",690.0,8.7,4
2025-03-12 00:00:00,002916.SZSE,Short,95.75,11200.0,"trailing_tp(peak_dd=-4.5%,trail=2.0%)",91.02,5.2,6
2025-03-13 00:00:00,601100.SSE,Short,87.42,12800.0,"trailing_tp(peak_dd=-6.5%,trail=2.0%)",78.66,11.14,7
2025-03-13 00:00:00,603296.SSE,Short,82.25,11800.0,"trailing_tp(peak_dd=-2.8%,trail=2.0%)",80.47,2.21,7
2025-03-14 00:00:00,601689.SSE,Short,57.24,15100.0,stop_loss(-6.5%),61.32,-6.65,8
2025-03-18 00:00:00,000596.SZSE,Long,182.73,4300.0,signal_buy,182.73,0.0,0
2025-03-18 00:00:00,002236.SZSE,Long,18.41,45500.0,signal_buy,18.41,0.0,0
2025-03-18 00:00:00,300251.SZSE,Short,23.37,39700.0,max_hold(10d),23.74,-1.56,10
