datetime,vt_symbol,direction,offset,price,volume,tradeid
2025-02-18 00:00:00,601689.SSE,Short,Close,69.79,21300.0,512
2025-02-18 00:00:00,603296.SSE,Long,Open,88.63,12300.0,513
2025-02-18 00:00:00,603893.SSE,Long,Open,168.04,6200.0,514
2025-02-18 00:00:00,688111.SSE,Long,Open,370.75,2800.0,515
2025-02-19 00:00:00,300251.SZSE,Short,Close,27.44,103600.0,516
2025-02-25 00:00:00,000876.SZSE,Long,Open,10.0,84500.0,517
2025-02-25 00:00:00,300251.SZSE,Long,Open,25.83,43000.0,518
2025-02-25 00:00:00,300442.SZSE,Long,Open,67.62,15700.0,519
2025-02-25 00:00:00,301236.SZSE,Long,Open,70.87,14100.0,520
2025-02-25 00:00:00,600588.SSE,Long,Open,16.1,68800.0,521
2025-02-25 00:00:00,603893.SSE,Short,Close,170.49,6200.0,522
2025-02-25 00:00:00,688111.SSE,Short,Close,371.72,2800.0,523
2025-02-25 00:00:00,688256.SSE,Long,Open,780.0,1200.0,524
2025-02-26 00:00:00,000977.SZSE,Short,Close,64.86,16100.0,525
2025-02-26 00:00:00,300251.SZSE,Short,Close,24.69,43000.0,526
2025-02-26 00:00:00,600570.SSE,Short,Close,32.88,38300.0,527
2025-02-26 00:00:00,600845.SSE,Short,Close,35.02,33200.0,528
2025-02-26 00:00:00,603296.SSE,Short,Close,94.56,12300.0,529
2025-03-03 00:00:00,300442.SZSE,Short,Close,61.99,15700.0,530
2025-03-03 00:00:00,301236.SZSE,Short,Close,64.78,14100.0,531
2025-03-03 00:00:00,600588.SSE,Short,Close,15.77,68800.0,532
2025-03-03 00:00:00,688256.SSE,Short,Close,733.97,1200.0,533
2025-03-04 00:00:00,000876.SZSE,Short,Close,9.54,84500.0,534
2025-03-04 00:00:00,002916.SZSE,Long,Open,91.02,15900.0,535
2025-03-04 00:00:00,300251.SZSE,Long,Open,23.74,56600.0,536
2025-03-04 00:00:00,300394.SZSE,Long,Open,58.31,22400.0,537
2025-03-04 00:00:00,601100.SSE,Long,Open,78.66,18300.0,538
2025-03-04 00:00:00,603296.SSE,Long,Open,80.47,16800.0,539
2025-03-04 00:00:00,603893.SSE,Long,Open,159.59,8800.0,540
2025-03-04 00:00:00,688256.SSE,Long,Open,690.0,2300.0,541
2025-03-04 00:00:00,688506.SSE,Long,Open,215.43,6700.0,542
2025-03-10 00:00:00,300394.SZSE,Short,Close,62.97,22400.0,543
2025-03-10 00:00:00,688256.SSE,Short,Close,750.0,2300.0,544
2025-03-11 00:00:00,002236.SZSE,Long,Open,18.05,40100.0,545
2025-03-11 00:00:00,002916.SZSE,Short,Close,99.48,15900.0,546
2025-03-11 00:00:00,300251.SZSE,Short,Close,22.99,56600.0,547
2025-03-11 00:00:00,300442.SZSE,Long,Open,64.07,10100.0,548
2025-03-11 00:00:00,600588.SSE,Long,Open,17.65,48900.0,549
2025-03-11 00:00:00,603296.SSE,Short,Close,83.11,16800.0,550
2025-03-11 00:00:00,603893.SSE,Short,Close,162.76,8800.0,551
2025-03-11 00:00:00,688111.SSE,Long,Open,357.79,2100.0,552
2025-03-11 00:00:00,688126.SSE,Long,Open,18.88,36200.0,553
2025-03-11 00:00:00,688256.SSE,Long,Open,755.01,1000.0,554
2025-03-11 00:00:00,688506.SSE,Short,Close,213.05,6700.0,555
2025-03-13 00:00:00,601100.SSE,Short,Close,87.42,18300.0,556
2025-03-13 00:00:00,688126.SSE,Short,Close,19.11,36200.0,557
2025-03-13 00:00:00,688256.SSE,Short,Close,780.3,1000.0,558
2025-03-14 00:00:00,300442.SZSE,Short,Close,63.64,10100.0,559
2025-03-18 00:00:00,002236.SZSE,Short,Close,18.41,40100.0,560
2025-03-18 00:00:00,300251.SZSE,Long,Open,23.34,55900.0,561
2025-03-18 00:00:00,300476.SZSE,Long,Open,91.36,22000.0,562
2025-03-18 00:00:00,600588.SSE,Short,Close,17.2,48900.0,563
2025-03-18 00:00:00,601100.SSE,Long,Open,86.09,18500.0,564
2025-03-18 00:00:00,601689.SSE,Long,Open,61.36,21800.0,565
2025-03-18 00:00:00,603296.SSE,Long,Open,82.4,16400.0,566
2025-03-18 00:00:00,688111.SSE,Short,Close,346.91,2100.0,567
2025-03-18 00:00:00,688256.SSE,Long,Open,749.0,2000.0,568
2025-03-18 00:00:00,688506.SSE,Long,Open,219.51,6400.0,569
2025-03-20 00:00:00,300476.SZSE,Short,Close,84.79,22000.0,570
2025-03-20 00:00:00,688256.SSE,Short,Close,702.49,2000.0,571
2025-03-24 00:00:00,300251.SZSE,Short,Close,22.2,55900.0,572
2025-03-24 00:00:00,601689.SSE,Short,Close,57.88,21800.0,573
2025-03-24 00:00:00,603296.SSE,Short,Close,78.19,16400.0,574
2025-03-25 00:00:00,002384.SZSE,Long,Open,33.54,40500.0,575
2025-03-25 00:00:00,300442.SZSE,Long,Open,59.1,21100.0,576
2025-03-25 00:00:00,300476.SZSE,Long,Open,89.33,19100.0,577
2025-03-25 00:00:00,600588.SSE,Long,Open,15.66,87200.0,578
2025-03-25 00:00:00,601100.SSE,Short,Close,84.96,18500.0,579
2025-03-25 00:00:00,603893.SSE,Long,Open,165.16,7700.0,580
2025-03-25 00:00:00,688111.SSE,Long,Open,312.45,4000.0,581
2025-03-25 00:00:00,688256.SSE,Long,Open,685.55,1800.0,582
2025-03-25 00:00:00,688506.SSE,Short,Close,211.54,6400.0,583
2025-03-26 00:00:00,300442.SZSE,Short,Close,55.45,21100.0,584
2025-03-26 00:00:00,300476.SZSE,Short,Close,83.66,19100.0,585
2025-03-26 00:00:00,688256.SSE,Short,Close,642.35,1800.0,586
2025-04-01 00:00:00,002384.SZSE,Short,Close,32.76,40500.0,587
2025-04-01 00:00:00,002463.SZSE,Long,Open,32.34,33300.0,588
2025-04-01 00:00:00,300476.SZSE,Long,Open,80.33,16800.0,589
2025-04-01 00:00:00,301269.SZSE,Long,Open,113.07,9900.0,590
2025-04-01 00:00:00,600588.SSE,Short,Close,15.08,87200.0,591
2025-04-01 00:00:00,601100.SSE,Long,Open,78.64,13500.0,592
2025-04-01 00:00:00,601689.SSE,Long,Open,57.26,19300.0,593
2025-04-01 00:00:00,603893.SSE,Short,Close,172.9,7700.0,594
2025-04-01 00:00:00,688111.SSE,Short,Close,299.99,4000.0,595
2025-04-02 00:00:00,688256.SSE,Long,Open,632.0,2000.0,596
2025-04-08 00:00:00,000807.SZSE,Long,Open,14.52,58500.0,597
2025-04-08 00:00:00,002648.SZSE,Long,Open,17.18,47900.0,598
2025-04-08 00:00:00,300476.SZSE,Short,Close,64.82,16800.0,599
2025-04-08 00:00:00,301269.SZSE,Short,Close,108.76,9900.0,600
2025-04-08 00:00:00,600183.SSE,Long,Open,22.99,36000.0,601
2025-04-08 00:00:00,600362.SSE,Long,Open,19.24,41700.0,602
2025-04-08 00:00:00,600415.SSE,Long,Open,12.81,69900.0,603
2025-04-08 00:00:00,601100.SSE,Short,Close,72.0,13500.0,604
2025-04-08 00:00:00,603993.SSE,Long,Open,6.31,144000.0,605
2025-04-08 00:00:00,688256.SSE,Short,Close,575.0,2000.0,606
2025-04-09 00:00:00,002463.SZSE,Short,Close,24.49,33300.0,607
2025-04-09 00:00:00,600183.SSE,Short,Close,21.05,36000.0,608
2025-04-09 00:00:00,600415.SSE,Short,Close,11.92,69900.0,609
2025-04-09 00:00:00,601689.SSE,Short,Close,45.27,19300.0,610
2025-04-10 00:00:00,000807.SZSE,Short,Close,14.31,58500.0,611
2025-04-10 00:00:00,002648.SZSE,Short,Close,16.51,47900.0,612
2025-04-10 00:00:00,603993.SSE,Short,Close,6.26,144000.0,613
2025-04-15 00:00:00,002241.SZSE,Long,Open,20.85,58300.0,614
2025-04-15 00:00:00,002384.SZSE,Long,Open,24.67,50800.0,615
2025-04-15 00:00:00,002475.SZSE,Long,Open,31.33,38700.0,616
2025-04-15 00:00:00,002938.SZSE,Long,Open,28.31,47600.0,617
2025-04-15 00:00:00,300394.SZSE,Long,Open,47.89,26300.0,618
2025-04-15 00:00:00,300476.SZSE,Long,Open,70.26,16800.0,619
2025-04-15 00:00:00,300502.SZSE,Long,Open,55.69,21700.0,620
2025-04-15 00:00:00,600362.SSE,Short,Close,20.5,41700.0,621
2025-04-15 00:00:00,601138.SSE,Long,Open,17.48,68000.0,622
2025-04-17 00:00:00,002384.SZSE,Short,Close,23.13,50800.0,623
2025-04-17 00:00:00,002475.SZSE,Short,Close,29.27,38700.0,624
2025-04-17 00:00:00,002938.SZSE,Short,Close,26.7,47600.0,625
2025-04-17 00:00:00,300476.SZSE,Short,Close,72.28,16800.0,626
2025-04-22 00:00:00,002241.SZSE,Short,Close,21.17,58300.0,627
2025-04-22 00:00:00,002600.SZSE,Long,Open,7.54,107600.0,628
2025-04-22 00:00:00,300308.SZSE,Long,Open,79.5,9900.0,629
2025-04-22 00:00:00,300476.SZSE,Long,Open,80.16,11900.0,630
2025-04-22 00:00:00,300502.SZSE,Short,Close,57.8,21700.0,631
2025-04-22 00:00:00,601138.SSE,Short,Close,17.34,68000.0,632
2025-04-22 00:00:00,601689.SSE,Long,Open,49.36,16100.0,633
2025-04-22 00:00:00,603296.SSE,Long,Open,61.65,14400.0,634
2025-04-22 00:00:00,688256.SSE,Long,Open,693.85,1100.0,635
2025-04-22 00:00:00,688506.SSE,Long,Open,259.0,3300.0,636
2025-04-23 00:00:00,300394.SZSE,Short,Close,48.79,26300.0,637
2025-04-23 00:00:00,300476.SZSE,Short,Close,78.04,11900.0,638
2025-04-24 00:00:00,688506.SSE,Short,Close,285.2,3300.0,639
2025-04-25 00:00:00,300308.SZSE,Short,Close,81.99,9900.0,640
2025-04-29 00:00:00,002384.SZSE,Long,Open,24.78,42000.0,641
2025-04-29 00:00:00,002600.SZSE,Short,Close,7.62,107600.0,642
2025-04-29 00:00:00,002938.SZSE,Long,Open,28.59,36500.0,643
2025-04-29 00:00:00,300251.SZSE,Long,Open,18.74,57400.0,644
2025-04-29 00:00:00,300442.SZSE,Long,Open,45.95,22400.0,645
2025-04-29 00:00:00,300476.SZSE,Long,Open,74.71,13400.0,646
2025-04-29 00:00:00,300502.SZSE,Long,Open,64.95,17600.0,647
2025-04-29 00:00:00,601689.SSE,Short,Close,50.11,16100.0,648
2025-04-29 00:00:00,603296.SSE,Short,Close,63.96,14400.0,649
2025-04-29 00:00:00,688256.SSE,Short,Close,709.38,1100.0,650
2025-04-29 00:00:00,688506.SSE,Long,Open,282.0,4300.0,651
2025-05-08 00:00:00,002384.SZSE,Short,Close,26.59,42000.0,652
2025-05-08 00:00:00,300442.SZSE,Short,Close,47.69,22400.0,653
2025-05-08 00:00:00,300476.SZSE,Short,Close,77.45,13400.0,654
2025-05-09 00:00:00,002938.SZSE,Short,Close,29.21,36500.0,655
2025-05-09 00:00:00,300251.SZSE,Short,Close,18.94,57400.0,656
2025-05-09 00:00:00,300502.SZSE,Short,Close,76.65,17600.0,657
2025-05-09 00:00:00,688506.SSE,Short,Close,278.33,4300.0,658
2025-05-13 00:00:00,300476.SZSE,Long,Open,79.69,15600.0,659
2025-05-13 00:00:00,300502.SZSE,Long,Open,80.44,15700.0,660
2025-05-13 00:00:00,300866.SZSE,Long,Open,99.86,15400.0,661
2025-05-13 00:00:00,301236.SZSE,Long,Open,60.4,19800.0,662
2025-05-13 00:00:00,302132.SZSE,Long,Open,94.95,20500.0,663
2025-05-13 00:00:00,600760.SSE,Long,Open,49.11,23600.0,664
2025-05-13 00:00:00,603296.SSE,Long,Open,74.57,17700.0,665
2025-05-13 00:00:00,688506.SSE,Long,Open,263.52,5400.0,666
2025-05-14 00:00:00,302132.SZSE,Short,Close,88.33,20500.0,667
2025-05-16 00:00:00,300502.SZSE,Short,Close,82.4,15700.0,668
2025-05-16 00:00:00,301236.SZSE,Short,Close,57.2,19800.0,669
2025-05-16 00:00:00,600760.SSE,Short,Close,46.56,23600.0,670
2025-05-16 00:00:00,603296.SSE,Short,Close,69.4,17700.0,671
2025-05-20 00:00:00,002600.SZSE,Long,Open,8.26,119500.0,672
2025-05-20 00:00:00,300476.SZSE,Short,Close,75.69,15600.0,673
2025-05-20 00:00:00,300502.SZSE,Long,Open,82.68,15400.0,674
2025-05-20 00:00:00,300866.SZSE,Short,Close,98.69,15400.0,675
2025-05-20 00:00:00,302132.SZSE,Long,Open,84.74,16500.0,676
2025-05-20 00:00:00,600183.SSE,Long,Open,26.13,35800.0,677
2025-05-20 00:00:00,603296.SSE,Long,Open,70.69,16100.0,678
2025-05-20 00:00:00,688169.SSE,Long,Open,155.62,6400.0,679
2025-05-20 00:00:00,688506.SSE,Short,Close,271.76,5400.0,680
2025-05-21 00:00:00,302132.SZSE,Short,Close,79.53,16500.0,681
2025-05-27 00:00:00,002384.SZSE,Long,Open,28.26,31400.0,682
2025-05-27 00:00:00,002422.SZSE,Long,Open,36.8,22100.0,683
2025-05-27 00:00:00,002600.SZSE,Short,Close,8.08,119500.0,684
2025-05-27 00:00:00,300418.SZSE,Long,Open,37.47,32100.0,685
2025-05-27 00:00:00,300476.SZSE,Long,Open,78.68,11800.0,686
2025-05-27 00:00:00,300866.SZSE,Long,Open,98.47,9300.0,687
2025-05-27 00:00:00,601127.SSE,Long,Open,139.4,5700.0,688
2025-05-27 00:00:00,603296.SSE,Short,Close,67.59,16100.0,689
2025-05-27 00:00:00,688169.SSE,Short,Close,165.57,6400.0,690
2025-05-28 00:00:00,300502.SZSE,Short,Close,81.03,15400.0,691
2025-05-28 00:00:00,600183.SSE,Short,Close,25.48,35800.0,692
2025-05-29 00:00:00,300418.SZSE,Short,Close,34.69,32100.0,693
2025-06-04 00:00:00,002384.SZSE,Short,Close,28.6,31400.0,694
2025-06-04 00:00:00,002422.SZSE,Short,Close,37.58,22100.0,695
2025-06-04 00:00:00,300476.SZSE,Short,Close,85.45,11800.0,696
2025-06-04 00:00:00,300866.SZSE,Short,Close,97.64,9300.0,697
2025-06-04 00:00:00,601127.SSE,Short,Close,134.41,5700.0,698
2025-06-10 00:00:00,002422.SZSE,Long,Open,37.8,28800.0,699
2025-06-10 00:00:00,002920.SZSE,Long,Open,99.01,11400.0,700
2025-06-10 00:00:00,300308.SZSE,Long,Open,107.43,10900.0,701
2025-06-10 00:00:00,300347.SZSE,Long,Open,51.52,24900.0,702
2025-06-10 00:00:00,300394.SZSE,Long,Open,68.81,24700.0,703
2025-06-10 00:00:00,300476.SZSE,Long,Open,100.35,12900.0,704
2025-06-10 00:00:00,300502.SZSE,Long,Open,99.2,12500.0,705
2025-06-10 00:00:00,688506.SSE,Long,Open,328.0,4700.0,706
2025-06-17 00:00:00,002384.SZSE,Long,Open,34.67,4500.0,707
2025-06-17 00:00:00,002422.SZSE,Short,Close,36.18,28800.0,708
2025-06-17 00:00:00,002920.SZSE,Short,Close,95.53,11400.0,709
2025-06-17 00:00:00,300251.SZSE,Long,Open,22.14,6800.0,710
2025-06-17 00:00:00,300308.SZSE,Short,Close,120.26,10900.0,711
2025-06-17 00:00:00,300347.SZSE,Short,Close,52.38,24900.0,712
2025-06-17 00:00:00,300394.SZSE,Short,Close,75.39,24700.0,713
2025-06-17 00:00:00,300476.SZSE,Short,Close,112.27,12900.0,714
2025-06-17 00:00:00,300502.SZSE,Short,Close,107.0,12500.0,715
2025-06-17 00:00:00,302132.SZSE,Long,Open,86.36,1700.0,716
2025-06-17 00:00:00,600570.SSE,Long,Open,30.53,4400.0,717
2025-06-17 00:00:00,688506.SSE,Short,Close,322.5,4700.0,718
2025-06-19 00:00:00,300251.SZSE,Short,Close,20.36,6800.0,719
2025-06-20 00:00:00,600570.SSE,Short,Close,28.74,4400.0,720
2025-06-23 00:00:00,002384.SZSE,Short,Close,36.23,4500.0,721
2025-06-24 00:00:00,002463.SZSE,Long,Open,42.53,34900.0,722
2025-06-24 00:00:00,300308.SZSE,Long,Open,127.06,11800.0,723
2025-06-24 00:00:00,300394.SZSE,Long,Open,71.24,20600.0,724
2025-06-24 00:00:00,300502.SZSE,Long,Open,107.49,13200.0,725
2025-06-24 00:00:00,600026.SSE,Long,Open,10.52,118800.0,726
2025-06-24 00:00:00,600570.SSE,Long,Open,29.69,37900.0,727
2025-06-24 00:00:00,688506.SSE,Long,Open,294.62,4200.0,728
2025-06-25 00:00:00,300476.SZSE,Long,Open,115.98,11000.0,729
2025-06-25 00:00:00,302132.SZSE,Short,Close,80.14,1700.0,730
2025-07-01 00:00:00,002384.SZSE,Long,Open,37.4,5500.0,731
2025-07-01 00:00:00,002463.SZSE,Short,Close,42.49,34900.0,732
2025-07-01 00:00:00,300308.SZSE,Short,Close,145.25,11800.0,733
2025-07-01 00:00:00,300394.SZSE,Short,Close,79.46,20600.0,734
2025-07-01 00:00:00,300502.SZSE,Short,Close,126.77,13200.0,735
2025-07-01 00:00:00,300803.SZSE,Long,Open,80.76,2900.0,736
2025-07-01 00:00:00,600026.SSE,Short,Close,10.1,118800.0,737
2025-07-01 00:00:00,600415.SSE,Long,Open,20.45,11500.0,738
2025-07-01 00:00:00,688506.SSE,Short,Close,295.53,4200.0,739
2025-07-02 00:00:00,600570.SSE,Short,Close,32.09,37900.0,740
2025-07-03 00:00:00,002384.SZSE,Short,Close,40.34,5500.0,741
2025-07-03 00:00:00,300476.SZSE,Short,Close,136.59,11000.0,742
2025-07-03 00:00:00,600415.SSE,Short,Close,18.74,11500.0,743
2025-07-04 00:00:00,300803.SZSE,Short,Close,76.26,2900.0,744
2025-07-08 00:00:00,002384.SZSE,Long,Open,40.26,34900.0,745
2025-07-08 00:00:00,002463.SZSE,Long,Open,45.45,29200.0,746
2025-07-08 00:00:00,002938.SZSE,Long,Open,37.05,42400.0,747
2025-07-08 00:00:00,300308.SZSE,Long,Open,134.46,11000.0,748
2025-07-08 00:00:00,300394.SZSE,Long,Open,72.36,18900.0,749
2025-07-08 00:00:00,300476.SZSE,Long,Open,143.36,11400.0,750
2025-07-08 00:00:00,300502.SZSE,Long,Open,126.48,12300.0,751
2025-07-08 00:00:00,300866.SZSE,Long,Open,114.57,11400.0,752
2025-07-10 00:00:00,002463.SZSE,Short,Close,48.4,29200.0,753
2025-07-10 00:00:00,002938.SZSE,Short,Close,39.05,42400.0,754
2025-07-10 00:00:00,300476.SZSE,Short,Close,155.0,11400.0,755
2025-07-14 00:00:00,002384.SZSE,Short,Close,45.92,34900.0,756
2025-07-14 00:00:00,300394.SZSE,Short,Close,84.14,18900.0,757
2025-07-14 00:00:00,300502.SZSE,Short,Close,132.5,12300.0,758
2025-07-15 00:00:00,000617.SZSE,Long,Open,9.15,155000.0,759
2025-07-15 00:00:00,300308.SZSE,Short,Close,154.96,11000.0,760
2025-07-15 00:00:00,300803.SZSE,Long,Open,82.27,18800.0,761
2025-07-15 00:00:00,300866.SZSE,Short,Close,118.43,11400.0,762
2025-07-15 00:00:00,600111.SSE,Long,Open,29.94,44100.0,763
2025-07-15 00:00:00,688169.SSE,Long,Open,162.15,7800.0,764
2025-07-16 00:00:00,002384.SZSE,Long,Open,51.48,30400.0,765
2025-07-16 00:00:00,300476.SZSE,Long,Open,161.25,10300.0,766
2025-07-17 00:00:00,300502.SZSE,Long,Open,167.01,10200.0,767
2025-07-21 00:00:00,300476.SZSE,Short,Close,160.71,10300.0,768
2025-07-22 00:00:00,000617.SZSE,Short,Close,9.23,155000.0,769
2025-07-22 00:00:00,300394.SZSE,Long,Open,88.27,8700.0,770
2025-07-22 00:00:00,300476.SZSE,Long,Open,155.5,5000.0,771
2025-07-22 00:00:00,300502.SZSE,Short,Close,178.27,10200.0,772
2025-07-22 00:00:00,300803.SZSE,Short,Close,83.78,18800.0,773
2025-07-22 00:00:00,600111.SSE,Short,Close,34.98,44100.0,774
2025-07-22 00:00:00,600930.SSE,Long,Open,7.54,135900.0,775
2025-07-22 00:00:00,688169.SSE,Short,Close,160.62,7800.0,776
2025-07-24 00:00:00,002384.SZSE,Short,Close,54.8,30400.0,777
2025-07-24 00:00:00,601669.SSE,Long,Open,6.78,146900.0,778
2025-07-24 00:00:00,601868.SSE,Long,Open,2.77,360800.0,779
2025-07-28 00:00:00,600930.SSE,Short,Close,6.73,135900.0,780
2025-07-28 00:00:00,601669.SSE,Short,Close,7.21,146900.0,781
2025-07-28 00:00:00,601868.SSE,Short,Close,2.68,360800.0,782
2025-07-29 00:00:00,002916.SZSE,Long,Open,145.0,11800.0,783
2025-07-29 00:00:00,300394.SZSE,Short,Close,88.56,8700.0,784
2025-07-29 00:00:00,300476.SZSE,Short,Close,181.83,5000.0,785
2025-07-29 00:00:00,600183.SSE,Long,Open,40.71,40500.0,786
2025-07-29 00:00:00,601669.SSE,Long,Open,7.01,211400.0,787
2025-07-30 00:00:00,002384.SZSE,Long,Open,57.49,35700.0,788
2025-07-30 00:00:00,002938.SZSE,Long,Open,53.47,35200.0,789
2025-07-30 00:00:00,300308.SZSE,Long,Open,206.6,8000.0,790
2025-07-30 00:00:00,300502.SZSE,Long,Open,188.0,8300.0,791
2025-08-04 00:00:00,002916.SZSE,Short,Close,135.22,11800.0,792
2025-08-04 00:00:00,300308.SZSE,Short,Close,209.75,8000.0,793
2025-08-04 00:00:00,600183.SSE,Short,Close,40.63,40500.0,794
2025-08-04 00:00:00,601669.SSE,Short,Close,6.51,211400.0,795
2025-08-05 00:00:00,002384.SZSE,Short,Close,54.1,35700.0,796
2025-08-05 00:00:00,002938.SZSE,Short,Close,50.2,35200.0,797
2025-08-05 00:00:00,300122.SZSE,Long,Open,23.89,52500.0,798
2025-08-05 00:00:00,300394.SZSE,Long,Open,104.38,13300.0,799
2025-08-05 00:00:00,300476.SZSE,Long,Open,187.69,7000.0,800
2025-08-05 00:00:00,600010.SSE,Long,Open,2.5,495300.0,801
2025-08-05 00:00:00,600183.SSE,Long,Open,40.9,30600.0,802
2025-08-05 00:00:00,601669.SSE,Long,Open,6.47,197800.0,803
2025-08-06 00:00:00,300502.SZSE,Short,Close,182.09,8300.0,804
2025-08-08 00:00:00,300476.SZSE,Short,Close,190.09,7000.0,805
2025-08-12 00:00:00,002384.SZSE,Long,Open,55.75,15700.0,806
2025-08-12 00:00:00,002916.SZSE,Long,Open,138.39,5900.0,807
2025-08-12 00:00:00,002938.SZSE,Long,Open,51.5,18200.0,808
2025-08-12 00:00:00,300122.SZSE,Short,Close,23.56,52500.0,809
2025-08-12 00:00:00,300308.SZSE,Long,Open,214.53,4300.0,810
2025-08-12 00:00:00,300394.SZSE,Short,Close,104.91,13300.0,811
2025-08-12 00:00:00,300476.SZSE,Long,Open,201.55,5600.0,812
2025-08-12 00:00:00,300502.SZSE,Long,Open,193.28,4700.0,813
2025-08-12 00:00:00,600010.SSE,Short,Close,2.56,495300.0,814
2025-08-12 00:00:00,600183.SSE,Short,Close,39.72,30600.0,815
2025-08-12 00:00:00,601669.SSE,Short,Close,6.38,197800.0,816
2025-08-13 00:00:00,601138.SSE,Long,Open,39.5,27500.0,817
2025-08-15 00:00:00,002384.SZSE,Short,Close,54.79,15700.0,818
2025-08-15 00:00:00,002916.SZSE,Short,Close,150.01,5900.0,819
2025-08-15 00:00:00,002938.SZSE,Short,Close,52.35,18200.0,820
2025-08-15 00:00:00,300308.SZSE,Short,Close,240.94,4300.0,821
2025-08-15 00:00:00,300476.SZSE,Short,Close,226.4,5600.0,822
2025-08-15 00:00:00,300502.SZSE,Short,Close,230.6,4700.0,823
2025-08-19 00:00:00,300033.SZSE,Long,Open,278.11,6100.0,824
2025-08-19 00:00:00,300308.SZSE,Long,Open,259.43,6500.0,825
2025-08-19 00:00:00,300394.SZSE,Long,Open,111.0,13600.0,826
2025-08-19 00:00:00,300476.SZSE,Long,Open,228.5,8400.0,827
2025-08-19 00:00:00,300502.SZSE,Long,Open,244.29,7000.0,828
2025-08-19 00:00:00,300803.SZSE,Long,Open,123.17,13900.0,829
2025-08-19 00:00:00,688256.SSE,Long,Open,939.0,1800.0,830
2025-08-20 00:00:00,601138.SSE,Short,Close,48.54,27500.0,831
2025-08-21 00:00:00,300308.SZSE,Short,Close,272.2,6500.0,832
2025-08-22 00:00:00,300394.SZSE,Short,Close,119.16,13600.0,833
2025-08-22 00:00:00,300476.SZSE,Short,Close,215.6,8400.0,834
2025-08-26 00:00:00,000617.SZSE,Long,Open,12.31,107100.0,835
2025-08-26 00:00:00,300033.SZSE,Short,Close,279.71,6100.0,836
2025-08-26 00:00:00,300476.SZSE,Long,Open,231.5,5700.0,837
2025-08-26 00:00:00,300502.SZSE,Short,Close,298.0,7000.0,838
2025-08-26 00:00:00,300803.SZSE,Short,Close,145.85,13900.0,839
2025-08-26 00:00:00,601138.SSE,Long,Open,46.63,29300.0,840
2025-08-26 00:00:00,603019.SSE,Long,Open,91.22,15200.0,841
2025-08-27 00:00:00,300476.SZSE,Short,Close,219.04,5700.0,842
2025-08-27 00:00:00,688256.SSE,Short,Close,1378.88,1800.0,843
2025-09-01 00:00:00,000617.SZSE,Short,Close,13.61,107100.0,844
2025-09-01 00:00:00,300394.SZSE,Long,Open,197.44,10700.0,845
2025-09-02 00:00:00,000617.SZSE,Long,Open,12.73,124900.0,846
2025-09-02 00:00:00,300308.SZSE,Long,Open,401.13,4200.0,847
2025-09-02 00:00:00,300502.SZSE,Long,Open,388.0,4200.0,848
2025-09-02 00:00:00,601138.SSE,Short,Close,56.39,29300.0,849
2025-09-02 00:00:00,603019.SSE,Short,Close,91.89,15200.0,850
2025-09-02 00:00:00,603893.SSE,Long,Open,228.67,7100.0,851
2025-09-02 00:00:00,688041.SSE,Long,Open,205.93,8300.0,852
2025-09-02 00:00:00,688256.SSE,Long,Open,1451.0,1200.0,853
2025-09-03 00:00:00,300394.SZSE,Short,Close,198.95,10700.0,854
2025-09-03 00:00:00,300502.SZSE,Short,Close,357.48,4200.0,855
2025-09-03 00:00:00,603893.SSE,Short,Close,214.77,7100.0,856
2025-09-04 00:00:00,000617.SZSE,Short,Close,10.82,124900.0,857
2025-09-04 00:00:00,688041.SSE,Short,Close,195.43,8300.0,858
2025-09-05 00:00:00,300308.SZSE,Short,Close,377.19,4200.0,859
2025-09-05 00:00:00,688256.SSE,Short,Close,1220.0,1200.0,860
2025-09-09 00:00:00,002384.SZSE,Long,Open,65.15,25700.0,861
2025-09-09 00:00:00,002916.SZSE,Long,Open,175.01,9600.0,862
2025-09-09 00:00:00,300014.SZSE,Long,Open,72.86,22500.0,863
2025-09-09 00:00:00,300274.SZSE,Long,Open,131.34,14100.0,864
2025-09-09 00:00:00,300308.SZSE,Long,Open,364.21,4700.0,865
2025-09-09 00:00:00,300394.SZSE,Long,Open,172.92,10200.0,866
2025-09-09 00:00:00,300502.SZSE,Long,Open,307.02,5600.0,867
2025-09-09 00:00:00,601138.SSE,Long,Open,50.13,38600.0,868
2025-09-15 00:00:00,002384.SZSE,Short,Close,76.99,25700.0,869
2025-09-15 00:00:00,002916.SZSE,Short,Close,195.38,9600.0,870
2025-09-16 00:00:00,002384.SZSE,Long,Open,77.81,12400.0,871
2025-09-16 00:00:00,002709.SZSE,Long,Open,30.6,28700.0,872
2025-09-16 00:00:00,300014.SZSE,Short,Close,74.22,22500.0,873
2025-09-16 00:00:00,300274.SZSE,Short,Close,136.92,14100.0,874
2025-09-16 00:00:00,300308.SZSE,Short,Close,409.13,4700.0,875
2025-09-16 00:00:00,300316.SZSE,Long,Open,38.0,23300.0,876
2025-09-16 00:00:00,300394.SZSE,Short,Close,180.19,10200.0,877
2025-09-16 00:00:00,300502.SZSE,Short,Close,349.6,5600.0,878
2025-09-16 00:00:00,601138.SSE,Short,Close,59.54,38600.0,879
2025-09-16 00:00:00,688256.SSE,Long,Open,1442.88,600.0,880
2025-09-17 00:00:00,688041.SSE,Long,Open,241.49,3900.0,881
2025-09-19 00:00:00,002384.SZSE,Short,Close,80.48,12400.0,882
