date,trade_count,turnover,commission,trading_pnl,holding_pnl,total_pnl,net_pnl,balance,return,highlevel,drawdown,ddpercent
2024-05-06,0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0
2024-05-07,4,96763.0,96.763,1558.999999999999,0.0,1558.999999999999,1462.2369999999992,101462.237,0.014622369999999937,101462.237,0.0,0.0
2024-05-08,0,0.0,0.0,0.0,-1215.9999999999986,-1215.9999999999986,-1215.9999999999986,100246.237,-0.011984754485553084,101462.237,-1216.0,-1.1984754485553029
2024-05-09,1,25620.0,51.24,-777.000000000002,3163.0000000000045,2386.0000000000023,2334.7600000000025,102580.997,0.023290250785174205,102580.997,0.0,0.0
2024-05-10,0,0.0,0.0,0.0,-1315.0000000000014,-1315.0000000000014,-1315.0000000000014,101265.997,-0.01281913842190479,102580.997,-1315.0,-1.281913842190474
2024-05-13,2,49975.0,99.94999999999999,228.99999999999937,-795.0000000000047,-566.0000000000053,-665.9500000000054,100600.04699999999,-0.006576244936392733,102580.997,-1980.9500000000116,-1.9311081564161503
2024-05-14,3,67673.0,89.68900000000002,-586.0000000000017,303.9999999999992,-282.0000000000025,-371.68900000000247,100228.358,-0.0036947199438186994,102580.997,-2352.63900000001,-2.2934452469788424
2024-05-15,1,27750.0,27.75,-557.9999999999998,-602.9999999999994,-1160.9999999999993,-1188.7499999999993,99039.608,-0.011860415791706377,102580.997,-3541.38900000001,-3.452285611924799
2024-05-16,0,0.0,0.0,0.0,749.999999999998,749.999999999998,749.999999999998,99789.608,0.007572727872670902,102580.997,-2791.38900000001,-2.721156044135553
2024-05-17,0,0.0,0.0,0.0,-53.99999999999778,-53.99999999999778,-53.99999999999778,99735.608,-0.0005411385121384584,102580.997,-2845.38900000001,-2.7737973730163734
2024-05-20,0,0.0,0.0,0.0,500.9999999999973,500.9999999999973,500.9999999999973,100236.608,0.005023281153507381,102580.997,-2344.38900000001,-2.2854028217331623
2024-05-21,2,46992.0,68.44800000000001,-235.99999999999852,-851.9999999999957,-1087.999999999994,-1156.4479999999942,99080.16,-0.011537182104166868,102580.997,-3500.8369999999995,-3.4127539236141313
2024-05-22,2,51387.0,102.774,-2274.0000000000036,5190.999999999998,2916.999999999995,2814.225999999995,101894.386,0.02840352700278234,102580.997,-686.6110000000044,-0.6693354715591293
2024-05-23,0,0.0,0.0,0.0,417.99999999999784,417.99999999999784,417.99999999999784,102312.38599999998,0.004102286852192087,102580.997,-268.611000000019,-0.26185259244460024
2024-05-24,0,0.0,0.0,0.0,-512.9999999999992,-512.9999999999992,-512.9999999999992,101799.386,-0.005014055678458965,102580.997,-781.6110000000044,-0.7619452168124319
2024-05-27,1,27531.0,55.062,380.00000000000205,-437.0000000000008,-56.99999999999875,-112.06199999999875,101687.324,-0.0011008121404583457,102580.997,-893.6730000000098,-0.8711876723132339
2024-05-28,4,96687.0,96.687,-945.9999999999967,0.0,-945.9999999999967,-1042.6869999999967,100644.637,-0.010253854256209859,102580.997,-1936.3600000000006,-1.8876400665125193
2024-05-29,0,0.0,0.0,0.0,1022.0000000000009,1022.0000000000009,1022.0000000000009,101666.637,0.01015454007748073,102580.997,-914.3600000000006,-0.8913541754717036
2024-05-30,0,0.0,0.0,0.0,-39.0000000000025,-39.0000000000025,-39.0000000000025,101627.63699999999,-0.00038360666931487613,102580.997,-953.3600000000151,-0.929372912996751
2024-05-31,1,27462.0,54.924,666.9999999999981,-1138.0000000000005,-471.0000000000025,-525.9240000000025,101101.71299999999,-0.005175009628532435,102580.997,-1479.2840000000142,-1.4420643620767448
2024-06-03,0,0.0,0.0,0.0,629.0000000000023,629.0000000000023,629.0000000000023,101730.71299999999,0.006221457395088846,102580.997,-850.2840000000142,-0.8288903645574996
2024-06-04,4,99275.0,168.55,-54.000000000000114,292.9999999999975,238.99999999999739,70.44999999999743,101801.16299999999,0.0006925145604749384,102580.997,-779.8340000000171,-0.7602129271565006
2024-06-05,0,0.0,0.0,0.0,60.00000000000085,60.00000000000085,60.00000000000085,101861.16299999999,0.0005893842293334115,102580.997,-719.8340000000171,-0.7017225617333533
2024-06-06,0,0.0,0.0,0.0,-1260.000000000001,-1260.000000000001,-1260.000000000001,100601.16299999999,-0.012369778263772623,102580.997,-1979.834000000017,-1.9300202356192897
2024-06-07,0,0.0,0.0,0.0,-23.99999999999949,-23.99999999999949,-23.99999999999949,100577.16299999999,-0.0002385658304964129,102580.997,-2003.834000000017,-1.953416381788542
