date,trade_count,turnover,commission,trading_pnl,holding_pnl,total_pnl,net_pnl,balance,return,highlevel,drawdown,ddpercent
2024-05-06,0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0
2024-05-07,5,95728.0,95.728,652.9999999999992,0.0,652.9999999999992,557.2719999999993,100557.272,0.005572719999999972,100557.272,0.0,0.0
2024-05-08,0,0.0,0.0,0.0,-184.9999999999975,-184.9999999999975,-184.9999999999975,100372.272,-0.0018397476017448047,100557.272,-185.0,-0.18397476017447678
2024-05-09,0,0.0,0.0,0.0,2915.000000000002,2915.000000000002,2915.000000000002,103287.272,0.029041885193153743,103287.272,0.0,0.0
2024-05-10,0,0.0,0.0,0.0,-1682.0000000000018,-1682.0000000000018,-1682.0000000000018,101605.272,-0.01628467832900069,103287.272,-1682.0,-1.6284678329000712
2024-05-13,2,38471.0,76.94200000000001,119.0000000000035,-501.000000000005,-382.0000000000015,-458.94200000000137,101146.33,-0.004516911287831556,103287.272,-2140.9419999999955,-2.072803316946925
2024-05-14,5,100805.0,159.553,539.9999999999966,-25.99999999999801,513.9999999999986,354.44699999999864,101500.777,0.003504299167354862,103287.272,-1786.4949999999953,-1.7296371231491081
2024-05-15,0,0.0,0.0,0.0,-1345.0000000000005,-1345.0000000000005,-1345.0000000000005,100155.777,-0.0132511300874081,103287.272,-3131.4949999999953,-3.0318304853670597
2024-05-16,0,0.0,0.0,0.0,433.99999999999886,433.99999999999886,433.99999999999886,100589.777,0.004333249793469228,103287.272,-2697.4949999999953,-2.611643184844692
2024-05-17,0,0.0,0.0,0.0,-923.9999999999966,-923.9999999999966,-923.9999999999966,99665.777,-0.009185824122067593,103287.272,-3621.4949999999953,-3.5062355020858638
2024-05-20,1,17236.0,34.472,-775.9999999999991,1180.9999999999973,404.9999999999983,370.5279999999983,100036.305,0.003717705426607883,103287.272,-3250.967000000004,-3.1475001101781475
