datetime,vt_symbol,direction,price,volume,reason,entry_price,pnl_pct,hold_days
2024-05-07 00:00:00,000625.SZSE,Long,14.07,63900.0,signal_buy,14.07,0.0,0
2024-05-07 00:00:00,002466.SZSE,Long,38.84,22100.0,signal_buy,38.84,0.0,0
2024-05-07 00:00:00,002625.SZSE,Long,20.43,40300.0,signal_buy,20.43,0.0,0
2024-05-07 00:00:00,300308.SZSE,Long,130.89,7300.0,signal_buy,130.89,0.0,0
2024-05-07 00:00:00,300476.SZSE,Long,28.77,35300.0,signal_buy,28.77,0.0,0
2024-05-07 00:00:00,300502.SZSE,Long,61.13,17400.0,signal_buy,61.13,0.0,0
2024-05-07 00:00:00,601136.SSE,Long,22.37,39600.0,signal_buy,22.37,0.0,0
2024-05-07 00:00:00,601138.SSE,Long,23.6,37400.0,signal_buy,23.6,0.0,0
2024-05-07 00:00:00,688256.SSE,Long,165.05,6100.0,signal_buy,165.05,0.0,0
2024-05-07 00:00:00,688506.SSE,Long,179.21,6200.0,signal_buy,179.21,0.0,0
2024-05-09 00:00:00,601136.SSE,Short,22.68,39600.0,trailing_tp(peak_dd=-3.0%),22.37,1.39,2
2024-05-13 00:00:00,300308.SZSE,Short,122.99,7300.0,stop_loss(-6.7%),130.89,-6.04,4
2024-05-13 00:00:00,688256.SSE,Short,170.02,6100.0,trailing_tp(peak_dd=-4.4%),165.05,3.01,4
2024-05-14 00:00:00,000625.SZSE,Short,13.76,63900.0,max_hold(5d),14.07,-2.2,5
2024-05-14 00:00:00,002466.SZSE,Short,37.53,22100.0,max_hold(5d),38.84,-3.37,5
2024-05-14 00:00:00,002625.SZSE,Short,18.85,40300.0,stop_loss(-7.9%),20.43,-7.73,5
2024-05-14 00:00:00,002920.SZSE,Long,105.79,3500.0,signal_buy,105.79,0.0,0
2024-05-14 00:00:00,002938.SZSE,Long,26.54,15800.0,signal_buy,26.54,0.0,0
2024-05-14 00:00:00,300347.SZSE,Long,56.26,6600.0,signal_buy,56.26,0.0,0
2024-05-14 00:00:00,300394.SZSE,Long,67.56,5800.0,signal_buy,67.56,0.0,0
