date,trade_count,turnover,commission,trading_pnl,holding_pnl,total_pnl,net_pnl,balance,return,highlevel,drawdown,ddpercent
2024-05-06,0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,10000000.0,0.0,0.0
2024-05-07,10,9502840.0,9502.84,-68245.00000000025,0.0,-68245.00000000025,-77747.84000000026,9922252.16,-0.007774783999999985,10000000.0,-77747.83999999985,-0.7774783999999979
2024-05-08,2,1841548.0,3683.096,4953.000000000062,-14169.999999999876,-9216.999999999825,-12900.095999999838,9909352.064,-0.0013001177345608635,10000000.0,-90647.93600000069,-0.9064793600000121
2024-05-09,2,1864455.0,3728.91,10015.000000000018,115802.99999999994,125817.99999999997,122089.08999999997,10031441.154,0.012320592629213487,10031441.154,0.0,0.0
2024-05-10,0,0.0,0.0,0.0,-85055.0000000001,-85055.0000000001,-85055.0000000001,9946386.154,-0.008478841543728206,10031441.154,-85055.0,-0.8478841543728244
2024-05-13,4,3863782.0,7727.564,68712.00000000003,-121381.0000000002,-52669.00000000016,-60396.56400000016,9885989.59,-0.006072211863171075,10031441.154,-145451.5639999993,-1.449956808469155
2024-05-14,12,11180208.0,13031.244999999999,73000.99999999975,11393.000000000084,84393.99999999984,71362.75499999984,9957352.344999999,0.007218574766878645,10031441.154,-74088.80900000036,-0.7385659534119626
2024-05-15,1,899178.0,1798.356,-7426.000000000095,-120250.99999999975,-127676.99999999987,-129475.35599999984,9827876.989,-0.013002990304447118,10031441.154,-203564.1649999991,-2.0292614179252655
2024-05-16,4,3645545.0,7291.089999999999,53196.99999999995,-14293.00000000024,38903.9999999997,31612.909999999698,9859489.899,0.0032166570700247242,10031441.154,-171951.25499999896,-1.7141231490096942
2024-05-17,1,947350.0,1894.7,-8850.000000000051,96144.00000000023,87294.00000000019,85399.30000000019,9944889.199,0.008661634716889412,10031441.154,-86551.95500000007,-0.862806785897241
2024-05-20,4,3910163.0,7820.326,-55368.999999999956,52868.999999999876,-2500.0000000000823,-10320.326000000081,9934568.873,-0.0010377517329239999,10031441.154,-96872.2809999995,-0.9656865799523962
