datetime,vt_symbol,direction,price,volume,reason,entry_price,pnl_pct,hold_days
2024-05-07 00:00:00,000625.SZSE,Long,14.07,700.0,signal_buy,14.07,0.0,0
2024-05-07 00:00:00,002466.SZSE,Long,38.84,200.0,signal_buy,38.84,0.0,0
2024-05-07 00:00:00,300308.SZSE,Long,130.89,100.0,signal_buy,130.89,0.0,0
2024-05-07 00:00:00,300394.SZSE,Long,76.82,100.0,signal_buy,76.82,0.0,0
2024-05-07 00:00:00,300476.SZSE,Long,28.77,300.0,signal_buy,28.77,0.0,0
2024-05-07 00:00:00,300502.SZSE,Long,61.13,200.0,signal_buy,61.13,0.0,0
2024-05-07 00:00:00,601127.SSE,Long,90.55,100.0,signal_buy,90.55,0.0,0
2024-05-07 00:00:00,601136.SSE,Long,22.37,400.0,signal_buy,22.37,0.0,0
2024-05-08 00:00:00,300308.SZSE,Short,125.8,100.0,stop_loss(-3.7%),130.89,-3.89,1
2024-05-08 00:00:00,300394.SZSE,Short,72.51,100.0,stop_loss(-5.4%),76.82,-5.61,1
2024-05-08 00:00:00,300502.SZSE,Short,59.18,200.0,stop_loss(-3.2%),61.13,-3.19,1
2024-05-09 00:00:00,601127.SSE,Short,83.91,100.0,stop_loss(-7.4%),90.55,-7.33,2
2024-05-09 00:00:00,601136.SSE,Short,22.68,400.0,"trailing_tp(peak_dd=-3.0%,trail=2.0%)",22.37,1.39,2
2024-05-13 00:00:00,300476.SZSE,Short,28.27,300.0,"trailing_tp(peak_dd=-5.3%,trail=2.0%)",28.77,-1.74,4
2024-05-14 00:00:00,000625.SZSE,Short,13.76,700.0,max_hold(5d),14.07,-2.2,5
2024-05-14 00:00:00,002466.SZSE,Short,37.53,200.0,stop_loss(-4.1%),38.84,-3.37,5
2024-05-14 00:00:00,002920.SZSE,Long,105.79,100.0,signal_buy,105.79,0.0,0
2024-05-14 00:00:00,002938.SZSE,Long,26.54,300.0,signal_buy,26.54,0.0,0
2024-05-14 00:00:00,300347.SZSE,Long,56.26,200.0,signal_buy,56.26,0.0,0
2024-05-14 00:00:00,300394.SZSE,Long,67.56,100.0,signal_buy,67.56,0.0,0
2024-05-14 00:00:00,300502.SZSE,Long,59.43,200.0,signal_buy,59.43,0.0,0
2024-05-14 00:00:00,600066.SSE,Long,25.01,400.0,signal_buy,25.01,0.0,0
2024-05-14 00:00:00,601136.SSE,Long,22.23,400.0,signal_buy,22.23,0.0,0
2024-05-14 00:00:00,605117.SSE,Long,45.99,200.0,signal_buy,45.99,0.0,0
2024-05-15 00:00:00,300502.SZSE,Short,56.91,200.0,stop_loss(-4.2%),59.43,-4.24,1
2024-05-16 00:00:00,300347.SZSE,Short,56.01,200.0,"trailing_tp(peak_dd=-3.9%,trail=2.0%)",56.26,-0.44,2
2024-05-16 00:00:00,600066.SSE,Short,25.08,400.0,"trailing_tp(peak_dd=-3.0%,trail=2.0%)",25.01,0.28,2
2024-05-16 00:00:00,601136.SSE,Short,21.25,400.0,stop_loss(-4.2%),22.23,-4.41,2
2024-05-16 00:00:00,605117.SSE,Short,44.39,200.0,stop_loss(-3.3%),45.99,-3.48,2
2024-05-20 00:00:00,002920.SZSE,Short,105.43,100.0,max_hold(4d),105.79,-0.34,4
2024-05-20 00:00:00,002938.SZSE,Short,26.23,300.0,max_hold(4d),26.54,-1.17,4
2024-05-20 00:00:00,300394.SZSE,Short,71.03,100.0,max_hold(4d),67.56,5.14,4
2024-05-21 00:00:00,000002.SZSE,Long,9.0,1000.0,signal_buy,9.0,0.0,0
2024-05-21 00:00:00,001979.SZSE,Long,10.09,900.0,signal_buy,10.09,0.0,0
2024-05-21 00:00:00,300413.SZSE,Long,25.39,400.0,signal_buy,25.39,0.0,0
2024-05-21 00:00:00,300476.SZSE,Long,29.67,300.0,signal_buy,29.67,0.0,0
2024-05-21 00:00:00,300502.SZSE,Long,63.93,100.0,signal_buy,63.93,0.0,0
2024-05-21 00:00:00,600048.SSE,Long,10.24,900.0,signal_buy,10.24,0.0,0
2024-05-21 00:00:00,603993.SSE,Long,8.5,1100.0,signal_buy,8.5,0.0,0
2024-05-21 00:00:00,688047.SSE,Long,96.18,100.0,signal_buy,96.18,0.0,0
2024-05-21 00:00:00,688506.SSE,Long,180.38,100.0,signal_buy,180.38,0.0,0
2024-05-22 00:00:00,603993.SSE,Short,8.01,1100.0,stop_loss(-5.6%),8.5,-5.76,1
2024-05-23 00:00:00,300476.SZSE,Short,29.34,300.0,stop_loss(-3.4%),29.67,-1.11,2
2024-05-24 00:00:00,300413.SZSE,Short,24.57,400.0,stop_loss(-3.0%),25.39,-3.23,3
2024-05-24 00:00:00,300502.SZSE,Short,62.26,100.0,stop_loss(-3.3%),63.93,-2.61,3
2024-05-27 00:00:00,001979.SZSE,Short,9.49,900.0,stop_loss(-5.9%),10.09,-5.95,4
2024-05-27 00:00:00,600048.SSE,Short,9.91,900.0,stop_loss(-3.3%),10.24,-3.22,4
2024-05-27 00:00:00,688047.SSE,Short,93.2,100.0,stop_loss(-3.7%),96.18,-3.1,4
2024-05-27 00:00:00,688506.SSE,Short,179.26,100.0,max_hold(4d),180.38,-0.62,4
2024-05-28 00:00:00,000938.SZSE,Long,22.31,400.0,signal_buy,22.31,0.0,0
2024-05-28 00:00:00,001979.SZSE,Long,9.64,900.0,signal_buy,9.64,0.0,0
2024-05-28 00:00:00,002459.SZSE,Long,14.15,600.0,signal_buy,14.15,0.0,0
2024-05-28 00:00:00,300394.SZSE,Long,64.49,100.0,signal_buy,64.49,0.0,0
2024-05-28 00:00:00,300502.SZSE,Long,62.53,100.0,signal_buy,62.53,0.0,0
2024-05-28 00:00:00,600547.SSE,Long,28.91,300.0,signal_buy,28.91,0.0,0
2024-05-28 00:00:00,688047.SSE,Long,104.0,100.0,signal_buy,104.0,0.0,0
2024-05-28 00:00:00,688223.SSE,Long,7.59,1200.0,signal_buy,7.59,0.0,0
2024-05-29 00:00:00,000002.SZSE,Short,8.53,1000.0,stop_loss(-5.3%),9.0,-5.22,6
2024-05-29 00:00:00,688047.SSE,Short,100.65,100.0,stop_loss(-3.0%),104.0,-3.22,1
2024-05-30 00:00:00,000938.SZSE,Short,21.54,400.0,stop_loss(-3.3%),22.31,-3.45,2
2024-05-31 00:00:00,001979.SZSE,Short,9.12,900.0,stop_loss(-5.4%),9.64,-5.39,3
2024-06-03 00:00:00,002459.SZSE,Short,15.07,600.0,"trailing_tp(peak_dd=-4.0%,trail=2.0%)",14.15,6.5,4
2024-06-03 00:00:00,300394.SZSE,Short,62.51,100.0,stop_loss(-3.2%),64.49,-3.07,4
2024-06-03 00:00:00,300502.SZSE,Short,62.52,100.0,max_hold(4d),62.53,-0.02,4
2024-06-03 00:00:00,688223.SSE,Short,7.92,1200.0,max_hold(4d),7.59,4.35,4
2024-06-04 00:00:00,000002.SZSE,Long,8.08,1100.0,signal_buy,8.08,0.0,0
2024-06-04 00:00:00,002459.SZSE,Long,15.08,600.0,signal_buy,15.08,0.0,0
2024-06-04 00:00:00,002463.SZSE,Long,32.72,300.0,signal_buy,32.72,0.0,0
2024-06-04 00:00:00,002916.SZSE,Long,70.73,100.0,signal_buy,70.73,0.0,0
2024-06-04 00:00:00,300394.SZSE,Long,64.11,100.0,signal_buy,64.11,0.0,0
2024-06-04 00:00:00,300476.SZSE,Long,28.74,300.0,signal_buy,28.74,0.0,0
2024-06-04 00:00:00,300502.SZSE,Long,67.49,100.0,signal_buy,67.49,0.0,0
2024-06-04 00:00:00,600547.SSE,Short,27.86,300.0,stop_loss(-4.8%),28.91,-3.63,5
2024-06-04 00:00:00,688009.SSE,Long,5.54,1600.0,signal_buy,5.54,0.0,0
2024-06-04 00:00:00,688047.SSE,Long,100.0,100.0,signal_buy,100.0,0.0,0
2024-06-06 00:00:00,000002.SZSE,Short,8.2,1100.0,"trailing_tp(peak_dd=-3.0%,trail=2.0%)",8.08,1.49,2
2024-06-07 00:00:00,002459.SZSE,Short,14.1,600.0,stop_loss(-6.3%),15.08,-6.5,3
2024-06-07 00:00:00,688047.SSE,Short,97.54,100.0,stop_loss(-3.3%),100.0,-2.46,3
2024-06-11 00:00:00,002463.SZSE,Short,32.17,300.0,max_hold(4d),32.72,-1.68,4
2024-06-11 00:00:00,002916.SZSE,Short,71.2,100.0,"trailing_tp(peak_dd=-2.6%,trail=2.0%)",70.73,0.66,4
2024-06-11 00:00:00,300394.SZSE,Short,61.17,100.0,stop_loss(-4.6%),64.11,-4.59,4
2024-06-11 00:00:00,300476.SZSE,Short,30.33,300.0,"trailing_tp(peak_dd=-3.0%,trail=2.0%)",28.74,5.53,4
2024-06-11 00:00:00,300502.SZSE,Short,64.61,100.0,stop_loss(-4.1%),67.49,-4.27,4
2024-06-11 00:00:00,688009.SSE,Short,5.65,1600.0,max_hold(4d),5.54,1.99,4
2024-06-18 00:00:00,002384.SZSE,Long,18.56,500.0,signal_buy,18.56,0.0,0
2024-06-18 00:00:00,002475.SZSE,Long,36.48,200.0,signal_buy,36.48,0.0,0
2024-06-18 00:00:00,002600.SZSE,Long,5.59,1500.0,signal_buy,5.59,0.0,0
2024-06-18 00:00:00,002920.SZSE,Long,96.98,100.0,signal_buy,96.98,0.0,0
2024-06-18 00:00:00,002938.SZSE,Long,36.79,200.0,signal_buy,36.79,0.0,0
2024-06-18 00:00:00,300476.SZSE,Long,33.0,300.0,signal_buy,33.0,0.0,0
2024-06-18 00:00:00,601919.SSE,Long,12.91,700.0,signal_buy,12.91,0.0,0
2024-06-18 00:00:00,688472.SSE,Long,10.53,800.0,signal_buy,10.53,0.0,0
2024-06-20 00:00:00,002920.SZSE,Short,93.72,100.0,stop_loss(-3.2%),96.98,-3.36,2
2024-06-21 00:00:00,002384.SZSE,Short,18.55,500.0,"trailing_tp(peak_dd=-3.7%,trail=2.0%)",18.56,-0.05,3
2024-06-21 00:00:00,300476.SZSE,Short,31.66,300.0,stop_loss(-3.9%),33.0,-4.06,3
2024-06-24 00:00:00,002475.SZSE,Short,37.05,200.0,max_hold(4d),36.48,1.56,4
2024-06-24 00:00:00,002600.SZSE,Short,5.67,1500.0,max_hold(4d),5.59,1.43,4
2024-06-24 00:00:00,002938.SZSE,Short,36.61,200.0,max_hold(4d),36.79,-0.49,4
2024-06-25 00:00:00,000975.SZSE,Long,15.97,500.0,signal_buy,15.97,0.0,0
2024-06-25 00:00:00,002384.SZSE,Long,18.74,500.0,signal_buy,18.74,0.0,0
2024-06-25 00:00:00,002459.SZSE,Long,11.99,700.0,signal_buy,11.99,0.0,0
2024-06-25 00:00:00,002466.SZSE,Long,30.0,300.0,signal_buy,30.0,0.0,0
