date,trade_count,turnover,commission,trading_pnl,holding_pnl,total_pnl,net_pnl,balance,return,highlevel,drawdown,ddpercent
2024-05-06,0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0
2024-05-07,6,63502.0,63.501999999999995,-332.00000000000006,0.0,-332.00000000000006,-395.502,99604.498,-0.0039550199999999315,100000.0,-395.50199999999313,-0.395501999999992
2024-05-08,3,31005.0,31.005000000000003,18.99999999999835,-831.999999999999,-813.0000000000007,-844.0050000000007,98760.493,-0.008473563111577598,100000.0,-1239.5069999999978,-1.2395069999999953
2024-05-09,2,27472.0,36.544000000000004,-41.99999999999875,1535.0000000000034,1493.0000000000045,1456.4560000000047,100216.94900000001,0.014747354491233712,100216.94900000001,0.0,0.0
2024-05-10,0,0.0,0.0,0.0,-673.0000000000002,-673.0000000000002,-673.0000000000002,99543.94900000001,-0.006715430939730563,100216.94900000001,-673.0,-0.6715430939730593
2024-05-13,5,91182.0,136.896,1459.9999999999986,-1776.000000000003,-316.0000000000043,-452.8960000000043,99091.053,-0.0045497089933613935,100216.94900000001,-1125.896000000008,-1.1234586676551195
2024-05-14,6,58727.0,95.461,-486.00000000000097,-47.00000000000347,-533.0000000000045,-628.4610000000044,98462.59199999999,-0.006342257761656951,100216.94900000001,-1754.3570000000182,-1.7505591793659736
2024-05-15,2,18099.0,29.481,-50.00000000000142,-1855.9999999999995,-1906.000000000001,-1935.481000000001,96527.11099999999,-0.019657018576151236,100216.94900000001,-3689.838000000018,-3.681850262673647
2024-05-16,2,12974.0,20.006,23.999999999998778,-935.9999999999968,-911.999999999998,-932.005999999998,95595.105,-0.009655380652591933,100216.94900000001,-4621.844000000012,-4.6118386621408884
2024-05-17,6,116212.0,165.5,1559.9999999999995,-337.99999999999886,1222.000000000001,1056.5000000000007,96651.605,0.011051821115736,100216.94900000001,-3565.344000000012,-3.5576257664759026
2024-05-20,0,0.0,0.0,0.0,255.99999999999773,255.99999999999773,255.99999999999773,96907.605,0.002648688555146084,100216.94900000001,-3309.344000000012,-3.3021799536124496
2024-05-21,0,0.0,0.0,0.0,-693.0000000000003,-693.0000000000003,-693.0000000000003,96214.605,-0.007151141543535206,100216.94900000001,-4002.344000000012,-3.993679751715462
2024-05-22,3,34125.0,52.825,-437.0000000000019,-827.9999999999991,-1265.000000000001,-1317.8250000000012,94896.78,-0.013696725148952149,100216.94900000001,-5320.169000000009,-5.3086519327185
2024-05-23,3,31470.0,47.249,1108.9999999999995,-1436.0000000000016,-327.00000000000216,-374.2490000000023,94522.53099999999,-0.0039437481440361905,100216.94900000001,-5694.41800000002,-5.682090760915126
2024-05-24,2,14422.0,22.651000000000003,-0.9999999999994316,-1888.0000000000002,-1888.9999999999993,-1911.6509999999996,92610.87999999999,-0.020224289169743014,100216.94900000001,-7606.069000000018,-7.589603431251946
2024-05-27,4,77298.0,111.412,371.00000000000364,513.9999999999968,885.0000000000005,773.5880000000005,93384.468,0.008353100629213366,100216.94900000001,-6832.481000000014,-6.817690089527684
