datetime,vt_symbol,direction,offset,price,volume,tradeid
2025-09-23 00:00:00,002384.SZSE,Long,Open,80.14,17700.0,1229
2025-09-23 00:00:00,002463.SZSE,Long,Open,80.22,17600.0,1230
2025-09-23 00:00:00,300308.SZSE,Long,Open,417.91,3400.0,1231
2025-09-23 00:00:00,300394.SZSE,Long,Open,185.96,7600.0,1232
2025-09-23 00:00:00,601138.SSE,Long,Open,70.26,20100.0,1233
2025-09-23 00:00:00,603019.SSE,Long,Open,117.64,12000.0,1234
2025-09-23 00:00:00,688041.SSE,Short,Close,260.6,700.0,1235
2025-09-23 00:00:00,688047.SSE,Long,Open,155.55,9000.0,1236
2025-09-23 00:00:00,688256.SSE,Long,Open,1400.0,1000.0,1237
2025-09-24 00:00:00,002475.SZSE,Long,Open,64.03,23200.0,1238
2025-09-24 00:00:00,688256.SSE,Short,Close,1347.68,1000.0,1239
2025-09-25 00:00:00,002384.SZSE,Short,Close,74.7,17700.0,1240
2025-09-25 00:00:00,002463.SZSE,Short,Close,74.7,17600.0,1241
2025-09-25 00:00:00,300308.SZSE,Short,Close,421.72,3400.0,1242
2025-09-26 00:00:00,002475.SZSE,Short,Close,68.51,23200.0,1243
2025-09-26 00:00:00,601138.SSE,Short,Close,67.95,20100.0,1244
2025-09-29 00:00:00,300394.SZSE,Short,Close,173.5,7600.0,1245
2025-09-29 00:00:00,603019.SSE,Short,Close,120.36,12000.0,1246
2025-09-29 00:00:00,688047.SSE,Short,Close,156.5,9000.0,1247
2025-09-30 00:00:00,002384.SZSE,Long,Open,72.56,18900.0,1248
2025-09-30 00:00:00,002916.SZSE,Long,Open,221.73,6300.0,1249
2025-09-30 00:00:00,300274.SZSE,Long,Open,163.93,8400.0,1250
2025-09-30 00:00:00,300316.SZSE,Long,Open,45.12,30700.0,1251
2025-09-30 00:00:00,300476.SZSE,Long,Open,289.51,4800.0,1252
2025-09-30 00:00:00,300803.SZSE,Long,Open,166.7,8300.0,1253
2025-09-30 00:00:00,601138.SSE,Long,Open,66.35,20900.0,1254
2025-09-30 00:00:00,601689.SSE,Long,Open,79.68,17200.0,1255
2025-09-30 00:00:00,688008.SSE,Long,Open,143.74,9600.0,1256
2025-09-30 00:00:00,688041.SSE,Short,Close,260.41,5400.0,1257
2025-09-30 00:00:00,688082.SSE,Long,Open,202.0,6800.0,1258
2025-10-10 00:00:00,002384.SZSE,Short,Close,69.55,18900.0,1259
2025-10-13 00:00:00,002916.SZSE,Short,Close,216.36,6300.0,1260
2025-10-13 00:00:00,300316.SZSE,Short,Close,42.44,30700.0,1261
2025-10-13 00:00:00,300476.SZSE,Short,Close,263.9,4800.0,1262
2025-10-13 00:00:00,688008.SSE,Short,Close,149.55,9600.0,1263
2025-10-13 00:00:00,688082.SSE,Short,Close,191.83,6800.0,1264
2025-10-14 00:00:00,002460.SZSE,Long,Open,69.75,18600.0,1265
2025-10-14 00:00:00,002709.SZSE,Long,Open,37.11,35000.0,1266
2025-10-14 00:00:00,300014.SZSE,Long,Open,83.45,15600.0,1267
2025-10-14 00:00:00,300274.SZSE,Short,Close,143.9,8400.0,1268
2025-10-14 00:00:00,300803.SZSE,Short,Close,150.39,8300.0,1269
2025-10-14 00:00:00,600362.SSE,Long,Open,41.04,31700.0,1270
2025-10-14 00:00:00,600489.SSE,Long,Open,25.55,50900.0,1271
2025-10-14 00:00:00,601138.SSE,Short,Close,64.64,20900.0,1272
2025-10-14 00:00:00,601689.SSE,Short,Close,70.5,17200.0,1273
2025-10-14 00:00:00,603799.SSE,Long,Open,70.62,18400.0,1274
2025-10-14 00:00:00,603993.SSE,Long,Open,17.27,75200.0,1275
2025-10-14 00:00:00,688008.SSE,Long,Open,148.14,8800.0,1276
2025-10-14 00:00:00,688082.SSE,Long,Open,196.5,6600.0,1277
2025-10-14 00:00:00,688981.SSE,Long,Open,136.74,9500.0,1278
2025-10-15 00:00:00,002709.SZSE,Short,Close,34.77,35000.0,1279
2025-10-15 00:00:00,300014.SZSE,Short,Close,79.0,15600.0,1280
2025-10-15 00:00:00,600362.SSE,Short,Close,38.17,31700.0,1281
2025-10-15 00:00:00,600489.SSE,Short,Close,25.32,50900.0,1282
2025-10-15 00:00:00,603799.SSE,Short,Close,65.63,18400.0,1283
2025-10-15 00:00:00,603993.SSE,Short,Close,16.25,75200.0,1284
2025-10-15 00:00:00,688082.SSE,Short,Close,182.88,6600.0,1285
2025-10-15 00:00:00,688981.SSE,Short,Close,127.18,9500.0,1286
2025-10-16 00:00:00,002460.SZSE,Short,Close,66.05,18600.0,1287
2025-10-20 00:00:00,688008.SSE,Short,Close,141.78,8800.0,1288
2025-10-21 00:00:00,002384.SZSE,Long,Open,63.33,19500.0,1289
2025-10-21 00:00:00,002460.SZSE,Long,Open,60.81,20300.0,1290
2025-10-21 00:00:00,002916.SZSE,Long,Open,195.36,6300.0,1291
2025-10-21 00:00:00,300014.SZSE,Long,Open,76.64,16100.0,1292
2025-10-21 00:00:00,300274.SZSE,Long,Open,148.93,8300.0,1293
2025-10-21 00:00:00,300394.SZSE,Long,Open,158.29,7800.0,1294
2025-10-21 00:00:00,300476.SZSE,Long,Open,263.05,4700.0,1295
2025-10-21 00:00:00,600111.SSE,Long,Open,52.23,23600.0,1296
2025-10-21 00:00:00,600489.SSE,Long,Open,23.68,52200.0,1297
2025-10-22 00:00:00,603986.SSE,Long,Open,214.0,5900.0,1298
2025-10-23 00:00:00,600489.SSE,Short,Close,22.85,52200.0,1299
2025-10-24 00:00:00,002384.SZSE,Short,Close,66.36,19500.0,1300
2025-10-24 00:00:00,002916.SZSE,Short,Close,199.0,6300.0,1301
2025-10-24 00:00:00,300394.SZSE,Short,Close,169.62,7800.0,1302
2025-10-24 00:00:00,600111.SSE,Short,Close,49.81,23600.0,1303
2025-10-24 00:00:00,603986.SSE,Short,Close,214.0,5900.0,1304
2025-10-27 00:00:00,002460.SZSE,Short,Close,65.0,20300.0,1305
2025-10-27 00:00:00,300014.SZSE,Short,Close,80.09,16100.0,1306
2025-10-27 00:00:00,300274.SZSE,Short,Close,169.18,8300.0,1307
2025-10-27 00:00:00,300476.SZSE,Short,Close,313.86,4700.0,1308
2025-10-28 00:00:00,002384.SZSE,Long,Open,74.0,17300.0,1309
2025-10-28 00:00:00,300274.SZSE,Long,Open,164.02,7700.0,1310
2025-10-28 00:00:00,300308.SZSE,Long,Open,502.71,2500.0,1311
2025-10-28 00:00:00,300394.SZSE,Long,Open,185.57,6800.0,1312
2025-10-28 00:00:00,300476.SZSE,Long,Open,317.94,3800.0,1313
2025-10-28 00:00:00,300502.SZSE,Long,Open,395.0,3200.0,1314
2025-10-28 00:00:00,600183.SSE,Long,Open,64.05,20000.0,1315
2025-10-28 00:00:00,601138.SSE,Long,Open,70.79,17800.0,1316
2025-10-28 00:00:00,603986.SSE,Long,Open,236.5,5300.0,1317
2025-10-28 00:00:00,603993.SSE,Long,Open,17.27,74500.0,1318
2025-10-29 00:00:00,603993.SSE,Short,Close,16.98,74500.0,1319
2025-10-30 00:00:00,603986.SSE,Short,Close,246.24,5300.0,1320
2025-10-31 00:00:00,300476.SZSE,Short,Close,326.38,3800.0,1321
2025-10-31 00:00:00,601138.SSE,Short,Close,77.53,17800.0,1322
2025-11-03 00:00:00,002384.SZSE,Short,Close,68.36,17300.0,1323
2025-11-03 00:00:00,300274.SZSE,Short,Close,193.07,7700.0,1324
2025-11-03 00:00:00,300308.SZSE,Short,Close,471.51,2500.0,1325
2025-11-03 00:00:00,300502.SZSE,Short,Close,343.62,3200.0,1326
2025-11-03 00:00:00,600183.SSE,Short,Close,64.17,20000.0,1327
2025-11-04 00:00:00,002384.SZSE,Long,Open,69.43,18300.0,1328
2025-11-04 00:00:00,002460.SZSE,Long,Open,68.1,18600.0,1329
2025-11-04 00:00:00,002709.SZSE,Long,Open,40.12,31700.0,1330
2025-11-04 00:00:00,300274.SZSE,Long,Open,199.87,6400.0,1331
2025-11-04 00:00:00,300308.SZSE,Long,Open,480.39,2700.0,1332
2025-11-04 00:00:00,300394.SZSE,Short,Close,156.5,6800.0,1333
2025-11-04 00:00:00,600362.SSE,Long,Open,39.03,32200.0,1334
2025-11-04 00:00:00,601138.SSE,Long,Open,74.36,17100.0,1335
2025-11-04 00:00:00,688008.SSE,Long,Open,133.4,9500.0,1336
2025-11-04 00:00:00,688472.SSE,Long,Open,17.42,73100.0,1337
2025-11-05 00:00:00,002028.SZSE,Long,Open,138.0,9300.0,1338
2025-11-05 00:00:00,300274.SZSE,Short,Close,186.82,6400.0,1339
2025-11-06 00:00:00,688008.SSE,Short,Close,130.58,9500.0,1340
2025-11-10 00:00:00,002384.SZSE,Short,Close,74.3,18300.0,1341
2025-11-10 00:00:00,002460.SZSE,Short,Close,71.32,18600.0,1342
2025-11-10 00:00:00,002709.SZSE,Short,Close,43.71,31700.0,1343
2025-11-10 00:00:00,300308.SZSE,Short,Close,488.49,2700.0,1344
2025-11-10 00:00:00,600362.SSE,Short,Close,39.87,32200.0,1345
2025-11-10 00:00:00,688472.SSE,Short,Close,22.0,73100.0,1346
2025-11-11 00:00:00,002028.SZSE,Short,Close,148.0,9300.0,1347
2025-11-11 00:00:00,002709.SZSE,Long,Open,43.21,29600.0,1348
2025-11-11 00:00:00,300274.SZSE,Long,Open,194.39,6800.0,1349
2025-11-11 00:00:00,300308.SZSE,Long,Open,490.4,2700.0,1350
2025-11-11 00:00:00,300502.SZSE,Long,Open,336.67,3900.0,1351
2025-11-11 00:00:00,600089.SSE,Long,Open,26.35,50200.0,1352
2025-11-11 00:00:00,600515.SSE,Long,Open,5.37,245200.0,1353
2025-11-11 00:00:00,601138.SSE,Long,Open,71.25,1500.0,1354
2025-11-11 00:00:00,603986.SSE,Long,Open,219.4,6000.0,1355
2025-11-11 00:00:00,688256.SSE,Long,Open,1394.28,900.0,1356
2025-11-12 00:00:00,300308.SZSE,Short,Close,466.56,2700.0,1357
2025-11-12 00:00:00,300502.SZSE,Short,Close,325.35,3900.0,1358
2025-11-12 00:00:00,600089.SSE,Short,Close,25.22,50200.0,1359
2025-11-12 00:00:00,601138.SSE,Short,Close,67.52,18600.0,1360
2025-11-12 00:00:00,688256.SSE,Short,Close,1327.34,900.0,1361
2025-11-12 00:00:00,688472.SSE,Long,Open,22.5,59800.0,1362
2025-11-13 00:00:00,300274.SZSE,Short,Close,190.23,6800.0,1363
2025-11-13 00:00:00,603986.SSE,Short,Close,212.0,6000.0,1364
2025-11-13 00:00:00,688472.SSE,Short,Close,20.52,59800.0,1365
2025-11-17 00:00:00,002709.SZSE,Short,Close,47.06,29600.0,1366
2025-11-17 00:00:00,600515.SSE,Short,Close,5.43,245200.0,1367
2025-11-18 00:00:00,002028.SZSE,Long,Open,144.01,8900.0,1368
2025-11-18 00:00:00,002463.SZSE,Long,Open,61.89,20600.0,1369
2025-11-18 00:00:00,002709.SZSE,Long,Open,46.46,27200.0,1370
2025-11-18 00:00:00,300274.SZSE,Long,Open,183.69,7000.0,1371
2025-11-18 00:00:00,300308.SZSE,Long,Open,474.14,2700.0,1372
2025-11-18 00:00:00,300394.SZSE,Long,Open,148.15,8500.0,1373
2025-11-18 00:00:00,600089.SSE,Long,Open,23.1,55400.0,1374
2025-11-18 00:00:00,601138.SSE,Long,Open,63.3,19900.0,1375
2025-11-18 00:00:00,601360.SSE,Long,Open,13.55,95100.0,1376
2025-11-18 00:00:00,688472.SSE,Long,Open,19.2,63600.0,1377
2025-11-19 00:00:00,002709.SZSE,Short,Close,42.46,27200.0,1378
2025-11-19 00:00:00,300274.SZSE,Short,Close,174.67,7000.0,1379
2025-11-19 00:00:00,688472.SSE,Short,Close,18.58,63600.0,1380
2025-11-20 00:00:00,601360.SSE,Short,Close,13.63,95100.0,1381
2025-11-24 00:00:00,002028.SZSE,Short,Close,135.51,8900.0,1382
2025-11-24 00:00:00,002463.SZSE,Short,Close,62.5,20600.0,1383
2025-11-24 00:00:00,300308.SZSE,Short,Close,469.44,2700.0,1384
2025-11-24 00:00:00,300394.SZSE,Short,Close,149.0,8500.0,1385
2025-11-24 00:00:00,600089.SSE,Short,Close,21.66,55400.0,1386
2025-11-24 00:00:00,601138.SSE,Short,Close,60.67,19900.0,1387
2025-11-25 00:00:00,002460.SZSE,Long,Open,58.77,21200.0,1388
2025-11-25 00:00:00,002466.SZSE,Long,Open,51.69,24100.0,1389
2025-11-25 00:00:00,002709.SZSE,Long,Open,38.25,32500.0,1390
2025-11-25 00:00:00,300418.SZSE,Long,Open,43.25,28800.0,1391
2025-11-25 00:00:00,601360.SSE,Long,Open,13.87,89700.0,1392
2025-11-25 00:00:00,603799.SSE,Long,Open,58.32,21400.0,1393
2025-11-26 00:00:00,002384.SZSE,Long,Open,68.36,19300.0,1394
2025-11-26 00:00:00,300502.SZSE,Long,Open,302.0,4200.0,1395
2025-11-26 00:00:00,601138.SSE,Long,Open,55.01,22400.0,1396
2025-11-26 00:00:00,603986.SSE,Long,Open,187.01,6900.0,1397
2025-11-28 00:00:00,300418.SZSE,Short,Close,43.76,28800.0,1398
2025-11-28 00:00:00,601360.SSE,Short,Close,13.36,89700.0,1399
2025-12-01 00:00:00,002460.SZSE,Short,Close,63.3,21200.0,1400
2025-12-01 00:00:00,002466.SZSE,Short,Close,55.45,24100.0,1401
2025-12-01 00:00:00,002709.SZSE,Short,Close,41.2,32500.0,1402
2025-12-01 00:00:00,603799.SSE,Short,Close,62.32,21400.0,1403
2025-12-02 00:00:00,000063.SZSE,Long,Open,46.39,28800.0,1404
2025-12-02 00:00:00,002384.SZSE,Short,Close,75.41,19300.0,1405
2025-12-02 00:00:00,002709.SZSE,Long,Open,41.12,31700.0,1406
2025-12-02 00:00:00,300274.SZSE,Long,Open,178.14,7400.0,1407
2025-12-02 00:00:00,300308.SZSE,Long,Open,538.43,2500.0,1408
2025-12-02 00:00:00,300394.SZSE,Long,Open,158.5,8400.0,1409
2025-12-02 00:00:00,300476.SZSE,Long,Open,267.62,5000.0,1410
2025-12-02 00:00:00,300502.SZSE,Short,Close,355.62,500.0,1411
2025-12-02 00:00:00,601100.SSE,Long,Open,103.45,12800.0,1412
2025-12-02 00:00:00,601138.SSE,Short,Close,59.51,22400.0,1413
2025-12-02 00:00:00,603986.SSE,Short,Close,212.39,6900.0,1414
2025-12-02 00:00:00,688472.SSE,Long,Open,16.01,83300.0,1415
2025-12-03 00:00:00,002938.SZSE,Long,Open,50.26,26900.0,1416
2025-12-04 00:00:00,000063.SZSE,Short,Close,43.21,28800.0,1417
2025-12-04 00:00:00,002709.SZSE,Short,Close,39.64,31700.0,1418
2025-12-05 00:00:00,002938.SZSE,Short,Close,48.53,26900.0,1419
2025-12-05 00:00:00,688472.SSE,Short,Close,15.6,83300.0,1420
2025-12-08 00:00:00,300274.SZSE,Short,Close,182.11,7400.0,1421
2025-12-08 00:00:00,300308.SZSE,Short,Close,542.36,2500.0,1422
2025-12-08 00:00:00,300394.SZSE,Short,Close,198.75,8400.0,1423
2025-12-08 00:00:00,300476.SZSE,Short,Close,269.65,5000.0,1424
2025-12-09 00:00:00,002028.SZSE,Long,Open,154.01,8800.0,1425
2025-12-09 00:00:00,002384.SZSE,Long,Open,75.0,18100.0,1426
2025-12-09 00:00:00,002709.SZSE,Long,Open,39.22,34600.0,1427
2025-12-09 00:00:00,002938.SZSE,Long,Open,49.6,27500.0,1428
2025-12-09 00:00:00,300274.SZSE,Long,Open,183.88,7400.0,1429
2025-12-09 00:00:00,300308.SZSE,Long,Open,569.42,2400.0,1430
2025-12-09 00:00:00,300394.SZSE,Long,Open,236.0,5800.0,1431
2025-12-09 00:00:00,600362.SSE,Long,Open,43.95,30600.0,1432
2025-12-09 00:00:00,601100.SSE,Short,Close,111.48,12800.0,1433
2025-12-09 00:00:00,688472.SSE,Long,Open,16.09,84600.0,1434
2025-12-10 00:00:00,600362.SSE,Short,Close,42.38,30600.0,1435
2025-12-11 00:00:00,002938.SZSE,Short,Close,51.45,27500.0,1436
2025-12-11 00:00:00,300274.SZSE,Short,Close,178.0,7400.0,1437
2025-12-12 00:00:00,002384.SZSE,Short,Close,78.6,18100.0,1438
2025-12-12 00:00:00,300308.SZSE,Short,Close,586.31,2400.0,1439
2025-12-12 00:00:00,300394.SZSE,Short,Close,219.24,5800.0,1440
2025-12-12 00:00:00,688472.SSE,Short,Close,15.81,84600.0,1441
2025-12-15 00:00:00,002028.SZSE,Short,Close,151.8,8800.0,1442
2025-12-15 00:00:00,002709.SZSE,Short,Close,37.9,34600.0,1443
2025-12-16 00:00:00,000063.SZSE,Long,Open,36.68,36600.0,1444
2025-12-16 00:00:00,000807.SZSE,Long,Open,26.97,49800.0,1445
2025-12-16 00:00:00,002028.SZSE,Long,Open,154.93,8700.0,1446
2025-12-16 00:00:00,002916.SZSE,Long,Open,201.8,6700.0,1447
2025-12-16 00:00:00,300308.SZSE,Long,Open,568.13,2400.0,1448
2025-12-16 00:00:00,300394.SZSE,Long,Open,206.02,6400.0,1449
2025-12-16 00:00:00,601138.SSE,Long,Open,58.63,23000.0,1450
2025-12-16 00:00:00,603019.SSE,Long,Open,85.41,15800.0,1451
2025-12-16 00:00:00,688396.SSE,Long,Open,54.21,24800.0,1452
2025-12-17 00:00:00,002028.SZSE,Short,Close,149.28,8700.0,1453
2025-12-17 00:00:00,300394.SZSE,Short,Close,201.29,6400.0,1454
2025-12-17 00:00:00,603019.SSE,Short,Close,83.42,15800.0,1455
2025-12-19 00:00:00,002916.SZSE,Short,Close,219.08,6700.0,1456
2025-12-19 00:00:00,300308.SZSE,Short,Close,582.65,2400.0,1457
2025-12-19 00:00:00,601138.SSE,Short,Close,58.87,23000.0,1458
2025-12-19 00:00:00,688396.SSE,Short,Close,55.85,24800.0,1459
2025-12-22 00:00:00,000063.SZSE,Short,Close,37.11,36600.0,1460
2025-12-22 00:00:00,000807.SZSE,Short,Close,29.28,49800.0,1461
2025-12-23 00:00:00,002384.SZSE,Long,Open,81.67,17000.0,1462
2025-12-23 00:00:00,002916.SZSE,Long,Open,226.02,6200.0,1463
2025-12-23 00:00:00,002920.SZSE,Long,Open,123.82,11200.0,1464
2025-12-23 00:00:00,002938.SZSE,Long,Open,50.5,27500.0,1465
2025-12-23 00:00:00,300308.SZSE,Long,Open,618.0,2300.0,1466
2025-12-23 00:00:00,300316.SZSE,Long,Open,37.2,37400.0,1467
2025-12-23 00:00:00,300394.SZSE,Long,Open,223.45,6300.0,1468
2025-12-23 00:00:00,300502.SZSE,Short,Close,462.9,3700.0,1469
2025-12-23 00:00:00,601360.SSE,Long,Open,10.53,132700.0,1470
2025-12-23 00:00:00,601888.SSE,Long,Open,91.27,15300.0,1471
2025-12-24 00:00:00,600515.SSE,Long,Open,5.26,265600.0,1472
2025-12-26 00:00:00,300394.SZSE,Short,Close,214.37,6300.0,1473
2025-12-26 00:00:00,600515.SSE,Short,Close,5.27,265600.0,1474
2025-12-26 00:00:00,601888.SSE,Short,Close,85.04,15300.0,1475
2025-12-29 00:00:00,002384.SZSE,Short,Close,85.32,17000.0,1476
2025-12-29 00:00:00,002916.SZSE,Short,Close,223.52,6200.0,1477
2025-12-29 00:00:00,002920.SZSE,Short,Close,121.0,11200.0,1478
2025-12-29 00:00:00,002938.SZSE,Short,Close,51.04,27500.0,1479
2025-12-29 00:00:00,300308.SZSE,Short,Close,626.9,2300.0,1480
2025-12-29 00:00:00,300316.SZSE,Short,Close,38.26,37400.0,1481
2025-12-29 00:00:00,601360.SSE,Short,Close,10.88,132700.0,1482
2025-12-30 00:00:00,000408.SZSE,Long,Open,79.99,17100.0,1483
2025-12-30 00:00:00,000807.SZSE,Long,Open,29.0,46900.0,1484
2025-12-30 00:00:00,002709.SZSE,Long,Open,42.76,31800.0,1485
2025-12-30 00:00:00,300308.SZSE,Long,Open,617.37,2300.0,1486
2025-12-30 00:00:00,300394.SZSE,Long,Open,209.9,6500.0,1487
2025-12-30 00:00:00,300502.SZSE,Long,Open,440.0,3100.0,1488
2025-12-30 00:00:00,600183.SSE,Long,Open,72.44,19000.0,1489
2025-12-30 00:00:00,600515.SSE,Long,Open,5.3,257800.0,1490
2025-12-30 00:00:00,601698.SSE,Long,Open,29.0,46300.0,1491
2025-12-30 00:00:00,688472.SSE,Long,Open,15.56,88600.0,1492
2026-01-05 00:00:00,300394.SZSE,Short,Close,206.98,6500.0,1493
2026-01-05 00:00:00,688472.SSE,Short,Close,15.04,88600.0,1494
2026-01-06 00:00:00,000408.SZSE,Short,Close,89.61,17100.0,1495
2026-01-06 00:00:00,300476.SZSE,Long,Open,303.91,4700.0,1496
2026-01-06 00:00:00,300502.SZSE,Long,Open,410.0,300.0,1497
2026-01-06 00:00:00,600183.SSE,Short,Close,73.1,19000.0,1498
2026-01-06 00:00:00,600515.SSE,Short,Close,5.07,257800.0,1499
2026-01-06 00:00:00,601336.SSE,Long,Open,75.88,19000.0,1500
2026-01-06 00:00:00,603986.SSE,Long,Open,236.15,6100.0,1501
2026-01-06 00:00:00,688008.SSE,Long,Open,128.01,11300.0,1502
2026-01-07 00:00:00,000807.SZSE,Short,Close,34.85,46900.0,1503
2026-01-07 00:00:00,002709.SZSE,Short,Close,47.14,31800.0,1504
2026-01-07 00:00:00,300308.SZSE,Short,Close,616.07,2300.0,1505
2026-01-07 00:00:00,600362.SSE,Long,Open,55.5,26600.0,1506
2026-01-07 00:00:00,601698.SSE,Short,Close,44.5,46300.0,1507
2026-01-09 00:00:00,300476.SZSE,Short,Close,293.21,4700.0,1508
2026-01-09 00:00:00,688008.SSE,Short,Close,131.82,11300.0,1509
2026-01-12 00:00:00,300502.SZSE,Short,Close,397.42,3400.0,1510
2026-01-12 00:00:00,601336.SSE,Short,Close,80.33,19000.0,1511
2026-01-12 00:00:00,603986.SSE,Short,Close,255.22,6100.0,1512
2026-01-13 00:00:00,000807.SZSE,Long,Open,32.86,45200.0,1513
2026-01-13 00:00:00,300033.SZSE,Long,Open,276.88,5400.0,1514
2026-01-13 00:00:00,300418.SZSE,Long,Open,64.95,23200.0,1515
2026-01-13 00:00:00,300442.SZSE,Long,Open,83.21,18100.0,1516
2026-01-13 00:00:00,300502.SZSE,Long,Open,385.26,3800.0,1517
2026-01-13 00:00:00,600362.SSE,Long,Open,55.66,200.0,1518
2026-01-13 00:00:00,601600.SSE,Long,Open,13.8,108500.0,1519
2026-01-13 00:00:00,601698.SSE,Long,Open,53.87,27900.0,1520
2026-01-13 00:00:00,688012.SSE,Long,Open,348.45,4300.0,1521
2026-01-13 00:00:00,688111.SSE,Long,Open,380.75,4000.0,1522
2026-01-14 00:00:00,300418.SZSE,Short,Close,62.6,23200.0,1523
2026-01-14 00:00:00,300442.SZSE,Short,Close,80.48,18100.0,1524
2026-01-15 00:00:00,688111.SSE,Short,Close,367.32,4000.0,1525
2026-01-16 00:00:00,601698.SSE,Short,Close,39.31,27900.0,1526
2026-01-19 00:00:00,000807.SZSE,Short,Close,32.51,45200.0,1527
2026-01-19 00:00:00,300033.SZSE,Short,Close,263.6,5400.0,1528
2026-01-19 00:00:00,300502.SZSE,Short,Close,396.4,3800.0,1529
2026-01-19 00:00:00,601600.SSE,Short,Close,13.25,108500.0,1530
2026-01-19 00:00:00,688012.SSE,Short,Close,385.61,4300.0,1531
2026-01-20 00:00:00,000408.SZSE,Long,Open,88.65,16500.0,1532
2026-01-20 00:00:00,000768.SZSE,Long,Open,30.02,48400.0,1533
2026-01-20 00:00:00,300418.SZSE,Long,Open,54.41,26900.0,1534
2026-01-20 00:00:00,300442.SZSE,Long,Open,76.36,19200.0,1535
2026-01-20 00:00:00,600089.SSE,Long,Open,30.56,47900.0,1536
2026-01-20 00:00:00,600362.SSE,Short,Close,61.64,2600.0,1537
2026-01-20 00:00:00,600372.SSE,Long,Open,15.84,92400.0,1538
2026-01-20 00:00:00,601698.SSE,Long,Open,39.79,36700.0,1539
2026-01-20 00:00:00,603993.SSE,Long,Open,23.33,62700.0,1540
2026-01-20 00:00:00,688047.SSE,Long,Open,146.99,10000.0,1541
2026-01-21 00:00:00,601698.SSE,Short,Close,36.93,36700.0,1542
2026-01-22 00:00:00,300418.SZSE,Short,Close,52.96,26900.0,1543
2026-01-22 00:00:00,600089.SSE,Short,Close,29.6,47900.0,1544
2026-01-26 00:00:00,000408.SZSE,Short,Close,92.4,16500.0,1545
2026-01-26 00:00:00,000768.SZSE,Short,Close,30.68,48400.0,1546
2026-01-26 00:00:00,300442.SZSE,Short,Close,82.0,19200.0,1547
2026-01-26 00:00:00,600372.SSE,Short,Close,16.45,92400.0,1548
2026-01-26 00:00:00,603993.SSE,Short,Close,23.66,62700.0,1549
2026-01-26 00:00:00,688047.SSE,Short,Close,192.61,10000.0,1550
2026-01-27 00:00:00,000338.SZSE,Long,Open,24.05,62300.0,1551
2026-01-27 00:00:00,000975.SZSE,Long,Open,35.49,40600.0,1552
2026-01-27 00:00:00,300316.SZSE,Long,Open,45.51,32700.0,1553
2026-01-27 00:00:00,300418.SZSE,Long,Open,54.23,28000.0,1554
2026-01-27 00:00:00,300442.SZSE,Long,Open,82.6,18200.0,1555
2026-01-27 00:00:00,600089.SSE,Long,Open,28.55,52100.0,1556
2026-01-27 00:00:00,600362.SSE,Short,Close,62.69,24200.0,1557
2026-01-27 00:00:00,601698.SSE,Long,Open,36.9,39600.0,1558
2026-01-27 00:00:00,603986.SSE,Long,Open,290.0,5200.0,1559
2026-01-27 00:00:00,688008.SSE,Long,Open,162.13,9200.0,1560
2026-01-27 00:00:00,688047.SSE,Long,Open,176.22,8500.0,1561
2026-01-29 00:00:00,601698.SSE,Short,Close,37.5,39600.0,1562
2026-01-29 00:00:00,688047.SSE,Short,Close,177.0,8500.0,1563
2026-01-30 00:00:00,000338.SZSE,Short,Close,23.18,62300.0,1564
2026-01-30 00:00:00,300442.SZSE,Short,Close,81.0,18200.0,1565
2026-01-30 00:00:00,603986.SSE,Short,Close,315.0,5200.0,1566
2026-01-30 00:00:00,688008.SSE,Short,Close,161.86,9200.0,1567
2026-02-02 00:00:00,300316.SZSE,Short,Close,46.01,32700.0,1568
2026-02-02 00:00:00,300418.SZSE,Short,Close,55.69,28000.0,1569
2026-02-02 00:00:00,600089.SSE,Short,Close,28.43,52100.0,1570
2026-02-03 00:00:00,000630.SZSE,Long,Open,7.09,202200.0,1571
2026-02-03 00:00:00,000975.SZSE,Long,Open,30.11,8200.0,1572
2026-02-03 00:00:00,300442.SZSE,Long,Open,84.83,17800.0,1573
2026-02-03 00:00:00,600219.SSE,Long,Open,6.66,226200.0,1574
2026-02-03 00:00:00,600362.SSE,Long,Open,55.0,26400.0,1575
2026-02-03 00:00:00,600489.SSE,Long,Open,30.5,45300.0,1576
2026-02-03 00:00:00,600547.SSE,Long,Open,45.5,30600.0,1577
2026-02-03 00:00:00,688008.SSE,Long,Open,178.29,8500.0,1578
2026-02-04 00:00:00,300394.SZSE,Long,Open,270.54,6300.0,1579
2026-02-05 00:00:00,603993.SSE,Long,Open,23.04,68100.0,1580
2026-02-05 00:00:00,688008.SSE,Short,Close,170.56,8500.0,1581
2026-02-06 00:00:00,000630.SZSE,Short,Close,7.18,202200.0,1582
2026-02-06 00:00:00,000975.SZSE,Short,Close,29.88,48800.0,1583
2026-02-06 00:00:00,300394.SZSE,Short,Close,253.62,6300.0,1584
2026-02-06 00:00:00,300442.SZSE,Short,Close,76.5,17800.0,1585
2026-02-06 00:00:00,600219.SSE,Short,Close,6.59,226200.0,1586
2026-02-06 00:00:00,600362.SSE,Short,Close,55.75,26400.0,1587
2026-02-06 00:00:00,600489.SSE,Short,Close,29.86,45300.0,1588
2026-02-06 00:00:00,603993.SSE,Short,Close,22.13,68100.0,1589
2026-02-09 00:00:00,600547.SSE,Short,Close,45.7,30600.0,1590
